[{'label': 'fear', 'score': 0.9938428401947021}, {'label': 'neutral', 'score': 0.00176040839869529}, {'label': 'nervousness', 'score': 0.0009399746195413172}, {'label': 'approval', 'score': 0.0005978410481475294}, {'label': 'caring', 'score': 0.00045154811232350767}]
[{'label': 'neutral', 'score': 0.9247750639915466}, {'label': 'sadness', 'score': 0.027576833963394165}, {'label': 'anger', 'score': 0.01828005351126194}, {'label': 'annoyance', 'score': 0.009236548095941544}, {'label': 'disappointment', 'score': 0.004492348060011864}]
[{'label': 'neutral', 'score': 0.8576005697250366}, {'label': 'sadness', 'score': 0.06062363088130951}, {'label': 'anger', 'score': 0.038469310849905014}, {'label': 'annoyance', 'score': 0.016499776393175125}, {'label': 'disappointment', 'score': 0.006172945257276297}]
[{'label': 'neutral', 'score': 0.7084093689918518}, {'label': 'anger', 'score': 0.13084502518177032}, {'label': 'sadness', 'score': 0.08643321692943573}, {'label': 'annoyance', 'score': 0.02731090970337391}, {'label': 'disappointment', 'score': 0.009384186007082462}]
[{'label': 'anger', 'score': 0.3473086655139923}, {'label': 'neutral', 'score': 0.3111169934272766}, {'label': 'sadness', 'score': 0.14605262875556946}, {'label': 'annoyance', 'score': 0.08103889971971512}, {'label': 'caring', 'score': 0.03418087214231491}]
[{'label': 'love', 'score': 0.29547664523124695}, {'label': 'anger', 'score': 0.27461379766464233}, {'label': 'sadness', 'score': 0.17875994741916656}, {'label': 'annoyance', 'score': 0.08061037957668304}, {'label': 'neutral', 'score': 0.04739772900938988}]
[{'label': 'neutral', 'score': 0.45184677839279175}, {'label': 'sadness', 'score': 0.2518118917942047}, {'label': 'anger', 'score': 0.07738642394542694}, {'label': 'caring', 'score': 0.051270991563797}, {'label': 'annoyance', 'score': 0.04279595986008644}]
[{'label': 'neutral', 'score': 0.5353819131851196}, {'label': 'sadness', 'score': 0.18892091512680054}, {'label': 'anger', 'score': 0.06587525457143784}, {'label': 'annoyance', 'score': 0.050819575786590576}, {'label': 'disappointment', 'score': 0.04038011655211449}]
[{'label': 'neutral', 'score': 0.49942195415496826}, {'label': 'sadness', 'score': 0.2545168995857239}, {'label': 'anger', 'score': 0.06927580386400223}, {'label': 'annoyance', 'score': 0.05069862678647041}, {'label': 'caring', 'score': 0.0377311185002327}]
[{'label': 'sadness', 'score': 0.2838875651359558}, {'label': 'neutral', 'score': 0.28192034363746643}, {'label': 'anger', 'score': 0.1588398814201355}, {'label': 'annoyance', 'score': 0.09449251741170883}, {'label': 'caring', 'score': 0.08698125183582306}]
[{'label': 'sadness', 'score': 0.29999852180480957}, {'label': 'anger', 'score': 0.20216065645217896}, {'label': 'neutral', 'score': 0.15710559487342834}, {'label': 'caring', 'score': 0.1322583705186844}, {'label': 'annoyance', 'score': 0.071558378636837}]
[{'label': 'anger', 'score': 0.3822889029979706}, {'label': 'sadness', 'score': 0.25555655360221863}, {'label': 'neutral', 'score': 0.1928974837064743}, {'label': 'caring', 'score': 0.06304869800806046}, {'label': 'annoyance', 'score': 0.042226340621709824}]
[{'label': 'anger', 'score': 0.7204766273498535}, {'label': 'neutral', 'score': 0.11012881249189377}, {'label': 'annoyance', 'score': 0.04681602492928505}, {'label': 'desire', 'score': 0.046780820935964584}, {'label': 'sadness', 'score': 0.027665473520755768}]
[{'label': 'neutral', 'score': 0.7968800663948059}, {'label': 'sadness', 'score': 0.08827187120914459}, {'label': 'anger', 'score': 0.03936833143234253}, {'label': 'disappointment', 'score': 0.022859398275613785}, {'label': 'caring', 'score': 0.010181525722146034}]
[{'label': 'neutral', 'score': 0.7380070686340332}, {'label': 'sadness', 'score': 0.13442490994930267}, {'label': 'caring', 'score': 0.03224657475948334}, {'label': 'disappointment', 'score': 0.02821551263332367}, {'label': 'anger', 'score': 0.022678643465042114}]
[{'label': 'neutral', 'score': 0.7997524738311768}, {'label': 'sadness', 'score': 0.13970309495925903}, {'label': 'disappointment', 'score': 0.01842615008354187}, {'label': 'anger', 'score': 0.008316795341670513}, {'label': 'caring', 'score': 0.005897738970816135}]
[{'label': 'neutral', 'score': 0.6432153582572937}, {'label': 'sadness', 'score': 0.2613334655761719}, {'label': 'anger', 'score': 0.023138731718063354}, {'label': 'disappointment', 'score': 0.022431330755352974}, {'label': 'annoyance', 'score': 0.010524021461606026}]
[{'label': 'neutral', 'score': 0.5331393480300903}, {'label': 'sadness', 'score': 0.3318139314651489}, {'label': 'anger', 'score': 0.028702277690172195}, {'label': 'love', 'score': 0.02659468539059162}, {'label': 'disappointment', 'score': 0.020112892612814903}]
[{'label': 'neutral', 'score': 0.639330267906189}, {'label': 'sadness', 'score': 0.26705455780029297}, {'label': 'love', 'score': 0.019651558250188828}, {'label': 'disappointment', 'score': 0.01748051680624485}, {'label': 'anger', 'score': 0.014333397150039673}]
[{'label': 'neutral', 'score': 0.6699392199516296}, {'label': 'sadness', 'score': 0.14621713757514954}, {'label': 'love', 'score': 0.057884588837623596}, {'label': 'anger', 'score': 0.04755964130163193}, {'label': 'disappointment', 'score': 0.014484100975096226}]
[{'label': 'neutral', 'score': 0.8079012036323547}, {'label': 'sadness', 'score': 0.10411864519119263}, {'label': 'love', 'score': 0.01917445845901966}, {'label': 'anger', 'score': 0.017560545355081558}, {'label': 'disappointment', 'score': 0.013161735609173775}]
[{'label': 'neutral', 'score': 0.7365297675132751}, {'label': 'sadness', 'score': 0.15686187148094177}, {'label': 'love', 'score': 0.03248366340994835}, {'label': 'disappointment', 'score': 0.02498842589557171}, {'label': 'anger', 'score': 0.011320515535771847}]
[{'label': 'neutral', 'score': 0.7278336882591248}, {'label': 'sadness', 'score': 0.11275986582040787}, {'label': 'love', 'score': 0.07602646946907043}, {'label': 'anger', 'score': 0.021256713196635246}, {'label': 'desire', 'score': 0.010808005928993225}]
[{'label': 'neutral', 'score': 0.5085538625717163}, {'label': 'sadness', 'score': 0.25929000973701477}, {'label': 'anger', 'score': 0.09143490344285965}, {'label': 'love', 'score': 0.02810807153582573}, {'label': 'caring', 'score': 0.026549767702817917}]
[{'label': 'sadness', 'score': 0.5007087588310242}, {'label': 'neutral', 'score': 0.26945269107818604}, {'label': 'anger', 'score': 0.0793038010597229}, {'label': 'caring', 'score': 0.031390637159347534}, {'label': 'disappointment', 'score': 0.02903582528233528}]
[{'label': 'sadness', 'score': 0.4251110255718231}, {'label': 'neutral', 'score': 0.19881319999694824}, {'label': 'anger', 'score': 0.1204926073551178}, {'label': 'caring', 'score': 0.117012158036232}, {'label': 'love', 'score': 0.03928890451788902}]
[{'label': 'sadness', 'score': 0.46431764960289}, {'label': 'caring', 'score': 0.15017828345298767}, {'label': 'anger', 'score': 0.10450059920549393}, {'label': 'neutral', 'score': 0.09790073335170746}, {'label': 'love', 'score': 0.09649243950843811}]
[{'label': 'sadness', 'score': 0.31655994057655334}, {'label': 'love', 'score': 0.27629271149635315}, {'label': 'anger', 'score': 0.16359740495681763}, {'label': 'caring', 'score': 0.07737191021442413}, {'label': 'neutral', 'score': 0.07003431767225266}]
[{'label': 'sadness', 'score': 0.40481722354888916}, {'label': 'neutral', 'score': 0.20086975395679474}, {'label': 'caring', 'score': 0.1206585094332695}, {'label': 'anger', 'score': 0.11123809218406677}, {'label': 'love', 'score': 0.07352381199598312}]
[{'label': 'neutral', 'score': 0.28236931562423706}, {'label': 'anger', 'score': 0.2808628976345062}, {'label': 'love', 'score': 0.11688411235809326}, {'label': 'caring', 'score': 0.09602735191583633}, {'label': 'sadness', 'score': 0.08746054768562317}]
[{'label': 'neutral', 'score': 0.6346108317375183}, {'label': 'caring', 'score': 0.1320408135652542}, {'label': 'anger', 'score': 0.10001318901777267}, {'label': 'sadness', 'score': 0.04211718216538429}, {'label': 'optimism', 'score': 0.013735989108681679}]
[{'label': 'neutral', 'score': 0.6659884452819824}, {'label': 'caring', 'score': 0.14851002395153046}, {'label': 'anger', 'score': 0.08037727326154709}, {'label': 'sadness', 'score': 0.024765783920884132}, {'label': 'optimism', 'score': 0.014401841908693314}]
[{'label': 'neutral', 'score': 0.7241243124008179}, {'label': 'caring', 'score': 0.1289992779493332}, {'label': 'anger', 'score': 0.061601653695106506}, {'label': 'sadness', 'score': 0.016864152625203133}, {'label': 'optimism', 'score': 0.012426044791936874}]
[{'label': 'neutral', 'score': 0.5204073190689087}, {'label': 'caring', 'score': 0.14343516528606415}, {'label': 'anger', 'score': 0.12867403030395508}, {'label': 'sadness', 'score': 0.08880607783794403}, {'label': 'fear', 'score': 0.024099726229906082}]
[{'label': 'sadness', 'score': 0.4761226177215576}, {'label': 'anger', 'score': 0.21204321086406708}, {'label': 'neutral', 'score': 0.09425371140241623}, {'label': 'fear', 'score': 0.07067225873470306}, {'label': 'love', 'score': 0.05100907385349274}]
[{'label': 'neutral', 'score': 0.6760925054550171}, {'label': 'sadness', 'score': 0.15342536568641663}, {'label': 'anger', 'score': 0.04387165978550911}, {'label': 'disappointment', 'score': 0.03202098235487938}, {'label': 'annoyance', 'score': 0.02847372554242611}]
[{'label': 'neutral', 'score': 0.5193735957145691}, {'label': 'sadness', 'score': 0.20320400595664978}, {'label': 'annoyance', 'score': 0.09082978963851929}, {'label': 'anger', 'score': 0.06908087432384491}, {'label': 'disappointment', 'score': 0.04459022730588913}]
[{'label': 'sadness', 'score': 0.515219509601593}, {'label': 'neutral', 'score': 0.25360405445098877}, {'label': 'disappointment', 'score': 0.05630611255764961}, {'label': 'annoyance', 'score': 0.04400283470749855}, {'label': 'anger', 'score': 0.03819746896624565}]
[{'label': 'sadness', 'score': 0.7512114644050598}, {'label': 'neutral', 'score': 0.06509138643741608}, {'label': 'love', 'score': 0.05459959805011749}, {'label': 'disappointment', 'score': 0.035421304404735565}, {'label': 'anger', 'score': 0.021252278238534927}]
[{'label': 'sadness', 'score': 0.7823249697685242}, {'label': 'neutral', 'score': 0.07724610716104507}, {'label': 'disappointment', 'score': 0.03184101730585098}, {'label': 'love', 'score': 0.020409051328897476}, {'label': 'realization', 'score': 0.01936964876949787}]
[{'label': 'sadness', 'score': 0.8639260530471802}, {'label': 'disappointment', 'score': 0.03139008581638336}, {'label': 'love', 'score': 0.026881908997893333}, {'label': 'remorse', 'score': 0.02565886080265045}, {'label': 'realization', 'score': 0.020901808515191078}]
[{'label': 'sadness', 'score': 0.8815250396728516}, {'label': 'disappointment', 'score': 0.032280173152685165}, {'label': 'remorse', 'score': 0.027593944221735}, {'label': 'love', 'score': 0.015188760124146938}, {'label': 'realization', 'score': 0.015066364780068398}]
[{'label': 'neutral', 'score': 0.27578362822532654}, {'label': 'confusion', 'score': 0.1821732223033905}, {'label': 'sadness', 'score': 0.1583373099565506}, {'label': 'love', 'score': 0.15598876774311066}, {'label': 'curiosity', 'score': 0.05394148454070091}]
[{'label': 'sadness', 'score': 0.7287992238998413}, {'label': 'confusion', 'score': 0.08413024246692657}, {'label': 'disappointment', 'score': 0.04010273143649101}, {'label': 'love', 'score': 0.025889504700899124}, {'label': 'curiosity', 'score': 0.0201109629124403}]
[{'label': 'sadness', 'score': 0.6519707441329956}, {'label': 'confusion', 'score': 0.13353431224822998}, {'label': 'curiosity', 'score': 0.039937376976013184}, {'label': 'disappointment', 'score': 0.03629571199417114}, {'label': 'love', 'score': 0.02990831434726715}]
[{'label': 'sadness', 'score': 0.6673551797866821}, {'label': 'confusion', 'score': 0.09601794928312302}, {'label': 'love', 'score': 0.05897393077611923}, {'label': 'disappointment', 'score': 0.037886667996644974}, {'label': 'curiosity', 'score': 0.02700817957520485}]
[{'label': 'sadness', 'score': 0.7188385128974915}, {'label': 'love', 'score': 0.060533568263053894}, {'label': 'confusion', 'score': 0.05231794714927673}, {'label': 'disappointment', 'score': 0.031332049518823624}, {'label': 'fear', 'score': 0.026427583768963814}]
[{'label': 'love', 'score': 0.5186402797698975}, {'label': 'sadness', 'score': 0.1389659196138382}, {'label': 'anger', 'score': 0.0870424136519432}, {'label': 'confusion', 'score': 0.0688714012503624}, {'label': 'fear', 'score': 0.05492610111832619}]
[{'label': 'confusion', 'score': 0.8002955913543701}, {'label': 'curiosity', 'score': 0.12983570992946625}, {'label': 'neutral', 'score': 0.023864340037107468}, {'label': 'love', 'score': 0.010895619168877602}, {'label': 'sadness', 'score': 0.009378320537507534}]
[{'label': 'confusion', 'score': 0.9277438521385193}, {'label': 'curiosity', 'score': 0.052615582942962646}, {'label': 'neutral', 'score': 0.006989353336393833}, {'label': 'sadness', 'score': 0.002994623500853777}, {'label': 'disappointment', 'score': 0.0020439387299120426}]
[{'label': 'confusion', 'score': 0.9201024174690247}, {'label': 'curiosity', 'score': 0.06347471475601196}, {'label': 'neutral', 'score': 0.007886837236583233}, {'label': 'sadness', 'score': 0.0018523962935432792}, {'label': 'disappointment', 'score': 0.001195499673485756}]
[{'label': 'confusion', 'score': 0.6750494241714478}, {'label': 'curiosity', 'score': 0.2635982632637024}, {'label': 'sadness', 'score': 0.018530454486608505}, {'label': 'disappointment', 'score': 0.011104925535619259}, {'label': 'love', 'score': 0.009514315985143185}]
[{'label': 'curiosity', 'score': 0.5505157113075256}, {'label': 'confusion', 'score': 0.3643549978733063}, {'label': 'love', 'score': 0.030115250498056412}, {'label': 'sadness', 'score': 0.01864118129014969}, {'label': 'disappointment', 'score': 0.00893869623541832}]
[{'label': 'curiosity', 'score': 0.48863908648490906}, {'label': 'confusion', 'score': 0.43784472346305847}, {'label': 'love', 'score': 0.02093273214995861}, {'label': 'sadness', 'score': 0.018737532198429108}, {'label': 'disappointment', 'score': 0.008247160352766514}]
[{'label': 'curiosity', 'score': 0.2743203341960907}, {'label': 'confusion', 'score': 0.22063659131526947}, {'label': 'sadness', 'score': 0.19348086416721344}, {'label': 'love', 'score': 0.16517506539821625}, {'label': 'neutral', 'score': 0.033421535044908524}]
[{'label': 'sadness', 'score': 0.26785996556282043}, {'label': 'curiosity', 'score': 0.17168720066547394}, {'label': 'love', 'score': 0.16016629338264465}, {'label': 'neutral', 'score': 0.11272989213466644}, {'label': 'confusion', 'score': 0.09896507114171982}]
[{'label': 'love', 'score': 0.27274462580680847}, {'label': 'sadness', 'score': 0.20659291744232178}, {'label': 'curiosity', 'score': 0.1656477153301239}, {'label': 'confusion', 'score': 0.10795623064041138}, {'label': 'neutral', 'score': 0.06895391643047333}]
[{'label': 'curiosity', 'score': 0.7174861431121826}, {'label': 'confusion', 'score': 0.14033956825733185}, {'label': 'neutral', 'score': 0.07973217219114304}, {'label': 'sadness', 'score': 0.01565002277493477}, {'label': 'love', 'score': 0.014190281741321087}]
[{'label': 'curiosity', 'score': 0.710649847984314}, {'label': 'confusion', 'score': 0.24189864099025726}, {'label': 'neutral', 'score': 0.014468335546553135}, {'label': 'sadness', 'score': 0.008507034741342068}, {'label': 'disappointment', 'score': 0.007087097503244877}]
[{'label': 'love', 'score': 0.8795706033706665}, {'label': 'curiosity', 'score': 0.046397656202316284}, {'label': 'sadness', 'score': 0.024935927242040634}, {'label': 'confusion', 'score': 0.012263326905667782}, {'label': 'desire', 'score': 0.00954687874764204}]
[{'label': 'love', 'score': 0.9524754285812378}, {'label': 'sadness', 'score': 0.011843361891806126}, {'label': 'desire', 'score': 0.010908680967986584}, {'label': 'curiosity', 'score': 0.004414572846144438}, {'label': 'disappointment', 'score': 0.0033580074086785316}]
[{'label': 'love', 'score': 0.8781557083129883}, {'label': 'sadness', 'score': 0.056450214236974716}, {'label': 'desire', 'score': 0.01613610051572323}, {'label': 'caring', 'score': 0.00961647555232048}, {'label': 'anger', 'score': 0.006569741293787956}]
[{'label': 'love', 'score': 0.6747792363166809}, {'label': 'sadness', 'score': 0.2177201509475708}, {'label': 'desire', 'score': 0.017111677676439285}, {'label': 'caring', 'score': 0.01582465134561062}, {'label': 'anger', 'score': 0.013243538327515125}]
[{'label': 'love', 'score': 0.5478330850601196}, {'label': 'sadness', 'score': 0.19760601222515106}, {'label': 'anger', 'score': 0.04230602830648422}, {'label': 'desire', 'score': 0.04208723083138466}, {'label': 'curiosity', 'score': 0.03183111920952797}]
[{'label': 'sadness', 'score': 0.2559131383895874}, {'label': 'curiosity', 'score': 0.23299312591552734}, {'label': 'love', 'score': 0.17418335378170013}, {'label': 'fear', 'score': 0.04537530615925789}, {'label': 'anger', 'score': 0.03705786541104317}]
[{'label': 'curiosity', 'score': 0.6901692748069763}, {'label': 'love', 'score': 0.06304416805505753}, {'label': 'sadness', 'score': 0.045381367206573486}, {'label': 'neutral', 'score': 0.042323458939790726}, {'label': 'confusion', 'score': 0.042163457721471786}]
[{'label': 'curiosity', 'score': 0.3683808445930481}, {'label': 'neutral', 'score': 0.3552263379096985}, {'label': 'confusion', 'score': 0.18316498398780823}, {'label': 'sadness', 'score': 0.04062435030937195}, {'label': 'disappointment', 'score': 0.008003806695342064}]
[{'label': 'curiosity', 'score': 0.41618260741233826}, {'label': 'neutral', 'score': 0.35647904872894287}, {'label': 'confusion', 'score': 0.1767635941505432}, {'label': 'sadness', 'score': 0.016431042924523354}, {'label': 'approval', 'score': 0.004739157855510712}]
[{'label': 'curiosity', 'score': 0.3566809296607971}, {'label': 'confusion', 'score': 0.33071157336235046}, {'label': 'sadness', 'score': 0.11408723145723343}, {'label': 'neutral', 'score': 0.06464309990406036}, {'label': 'love', 'score': 0.05545143410563469}]
[{'label': 'confusion', 'score': 0.5761277079582214}, {'label': 'curiosity', 'score': 0.21359224617481232}, {'label': 'sadness', 'score': 0.053358547389507294}, {'label': 'love', 'score': 0.046557940542697906}, {'label': 'neutral', 'score': 0.045995719730854034}]
[{'label': 'love', 'score': 0.8134275078773499}, {'label': 'curiosity', 'score': 0.05482305958867073}, {'label': 'confusion', 'score': 0.03853500634431839}, {'label': 'sadness', 'score': 0.024258147925138474}, {'label': 'desire', 'score': 0.012635299004614353}]
[{'label': 'love', 'score': 0.8593238592147827}, {'label': 'sadness', 'score': 0.027324650436639786}, {'label': 'curiosity', 'score': 0.025358004495501518}, {'label': 'confusion', 'score': 0.023700378835201263}, {'label': 'desire', 'score': 0.010150935500860214}]
[{'label': 'confusion', 'score': 0.6912809610366821}, {'label': 'neutral', 'score': 0.261454701423645}, {'label': 'curiosity', 'score': 0.03545941039919853}, {'label': 'surprise', 'score': 0.0033933857921510935}, {'label': 'disappointment', 'score': 0.0020524717401713133}]
[{'label': 'neutral', 'score': 0.9871641397476196}, {'label': 'sadness', 'score': 0.0045565348118543625}, {'label': 'disappointment', 'score': 0.003574415808543563}, {'label': 'remorse', 'score': 0.0009191951830871403}, {'label': 'confusion', 'score': 0.0005615405971184373}]
[{'label': 'neutral', 'score': 0.6452239155769348}, {'label': 'sadness', 'score': 0.20177358388900757}, {'label': 'disappointment', 'score': 0.10533764213323593}, {'label': 'remorse', 'score': 0.013302496634423733}, {'label': 'confusion', 'score': 0.006617181468755007}]
[{'label': 'neutral', 'score': 0.3592022955417633}, {'label': 'sadness', 'score': 0.29044264554977417}, {'label': 'disappointment', 'score': 0.28474217653274536}, {'label': 'remorse', 'score': 0.02272823452949524}, {'label': 'confusion', 'score': 0.01171880029141903}]
[{'label': 'disappointment', 'score': 0.5628519654273987}, {'label': 'sadness', 'score': 0.3561115264892578}, {'label': 'neutral', 'score': 0.04142366722226143}, {'label': 'remorse', 'score': 0.018021754920482635}, {'label': 'approval', 'score': 0.007178949192166328}]
[{'label': 'neutral', 'score': 0.5063366293907166}, {'label': 'sadness', 'score': 0.3130967319011688}, {'label': 'disappointment', 'score': 0.1561262160539627}, {'label': 'remorse', 'score': 0.0065643684938549995}, {'label': 'approval', 'score': 0.005933790467679501}]
[{'label': 'neutral', 'score': 0.7797982692718506}, {'label': 'sadness', 'score': 0.1510411649942398}, {'label': 'disappointment', 'score': 0.05306752771139145}, {'label': 'approval', 'score': 0.003927471116185188}, {'label': 'remorse', 'score': 0.0030780851375311613}]
[{'label': 'neutral', 'score': 0.9820373058319092}, {'label': 'sadness', 'score': 0.009225553832948208}, {'label': 'disappointment', 'score': 0.003982695750892162}, {'label': 'approval', 'score': 0.0007098734495230019}, {'label': 'optimism', 'score': 0.0006750862230546772}]
[{'label': 'neutral', 'score': 0.9691148996353149}, {'label': 'sadness', 'score': 0.017731616273522377}, {'label': 'disappointment', 'score': 0.006923150736838579}, {'label': 'optimism', 'score': 0.0007897707400843501}, {'label': 'approval', 'score': 0.0006768408929929137}]
[{'label': 'sadness', 'score': 0.4727979302406311}, {'label': 'neutral', 'score': 0.3266349732875824}, {'label': 'disappointment', 'score': 0.1724121868610382}, {'label': 'realization', 'score': 0.006173673085868359}, {'label': 'remorse', 'score': 0.004617174621671438}]
[{'label': 'sadness', 'score': 0.7924163937568665}, {'label': 'disappointment', 'score': 0.10245822370052338}, {'label': 'neutral', 'score': 0.07835329324007034}, {'label': 'realization', 'score': 0.007306833751499653}, {'label': 'grief', 'score': 0.006832437124103308}]
[{'label': 'sadness', 'score': 0.42527714371681213}, {'label': 'disappointment', 'score': 0.39565613865852356}, {'label': 'neutral', 'score': 0.15860967338085175}, {'label': 'approval', 'score': 0.0051164464093744755}, {'label': 'realization', 'score': 0.0037426778580993414}]
[{'label': 'sadness', 'score': 0.5241338014602661}, {'label': 'disappointment', 'score': 0.2984563708305359}, {'label': 'neutral', 'score': 0.16133444011211395}, {'label': 'realization', 'score': 0.0037534316070377827}, {'label': 'remorse', 'score': 0.0033969744108617306}]
[{'label': 'sadness', 'score': 0.8764227628707886}, {'label': 'neutral', 'score': 0.07504276931285858}, {'label': 'disappointment', 'score': 0.04034680873155594}, {'label': 'remorse', 'score': 0.0013908807886764407}, {'label': 'grief', 'score': 0.0013344472972676158}]
[{'label': 'sadness', 'score': 0.5073099136352539}, {'label': 'neutral', 'score': 0.4480731785297394}, {'label': 'disappointment', 'score': 0.029431035742163658}, {'label': 'caring', 'score': 0.0019439581083133817}, {'label': 'grief', 'score': 0.0019019587198272347}]
[{'label': 'neutral', 'score': 0.7009725570678711}, {'label': 'sadness', 'score': 0.255888432264328}, {'label': 'disappointment', 'score': 0.030408088117837906}, {'label': 'remorse', 'score': 0.001609143102541566}, {'label': 'optimism', 'score': 0.001513102324679494}]
[{'label': 'sadness', 'score': 0.7962268590927124}, {'label': 'neutral', 'score': 0.10344798117876053}, {'label': 'disappointment', 'score': 0.09130535274744034}, {'label': 'remorse', 'score': 0.001995945582166314}, {'label': 'grief', 'score': 0.0011533049400895834}]
[{'label': 'neutral', 'score': 0.4742105305194855}, {'label': 'sadness', 'score': 0.43988481163978577}, {'label': 'disappointment', 'score': 0.07100514322519302}, {'label': 'remorse', 'score': 0.0033194823190569878}, {'label': 'realization', 'score': 0.0019804323092103004}]
[{'label': 'neutral', 'score': 0.4112147390842438}, {'label': 'pride', 'score': 0.32972246408462524}, {'label': 'grief', 'score': 0.06428845226764679}, {'label': 'realization', 'score': 0.056021325290203094}, {'label': 'surprise', 'score': 0.028564564883708954}]
[{'label': 'pride', 'score': 0.3020836412906647}, {'label': 'surprise', 'score': 0.30131715536117554}, {'label': 'realization', 'score': 0.18332237005233765}, {'label': 'neutral', 'score': 0.049769170582294464}, {'label': 'grief', 'score': 0.03670353814959526}]
[{'label': 'pride', 'score': 0.7601730823516846}, {'label': 'embarrassment', 'score': 0.09265968948602676}, {'label': 'amusement', 'score': 0.030138365924358368}, {'label': 'neutral', 'score': 0.018466204404830933}, {'label': 'realization', 'score': 0.014855025336146355}]
[{'label': 'pride', 'score': 0.9093698859214783}, {'label': 'admiration', 'score': 0.016798296943306923}, {'label': 'neutral', 'score': 0.01611434668302536}, {'label': 'realization', 'score': 0.01240739319473505}, {'label': 'amusement', 'score': 0.01125356461852789}]
[{'label': 'pride', 'score': 0.8197117447853088}, {'label': 'neutral', 'score': 0.03232499212026596}, {'label': 'amusement', 'score': 0.029716409742832184}, {'label': 'admiration', 'score': 0.026713626459240913}, {'label': 'grief', 'score': 0.01454913429915905}]
[{'label': 'pride', 'score': 0.5789692401885986}, {'label': 'neutral', 'score': 0.21716313064098358}, {'label': 'remorse', 'score': 0.06666078418493271}, {'label': 'grief', 'score': 0.02604118175804615}, {'label': 'amusement', 'score': 0.017158135771751404}]
[{'label': 'pride', 'score': 0.4323694109916687}, {'label': 'embarrassment', 'score': 0.17949867248535156}, {'label': 'neutral', 'score': 0.15639422833919525}, {'label': 'remorse', 'score': 0.07614841312170029}, {'label': 'amusement', 'score': 0.044034894555807114}]
[{'label': 'neutral', 'score': 0.6124578714370728}, {'label': 'pride', 'score': 0.22975307703018188}, {'label': 'remorse', 'score': 0.04057516157627106}, {'label': 'embarrassment', 'score': 0.020927496254444122}, {'label': 'amusement', 'score': 0.017577316612005234}]
[{'label': 'neutral', 'score': 0.6622239351272583}, {'label': 'pride', 'score': 0.12517189979553223}, {'label': 'amusement', 'score': 0.05238575115799904}, {'label': 'remorse', 'score': 0.030024128034710884}, {'label': 'grief', 'score': 0.022463195025920868}]
[{'label': 'neutral', 'score': 0.799927294254303}, {'label': 'pride', 'score': 0.04051928222179413}, {'label': 'amusement', 'score': 0.03574974834918976}, {'label': 'remorse', 'score': 0.02851923182606697}, {'label': 'grief', 'score': 0.017648721113801003}]
[{'label': 'grief', 'score': 0.3583138883113861}, {'label': 'sadness', 'score': 0.33516886830329895}, {'label': 'neutral', 'score': 0.19541560113430023}, {'label': 'realization', 'score': 0.02320399507880211}, {'label': 'remorse', 'score': 0.019613076001405716}]
[{'label': 'neutral', 'score': 0.742878258228302}, {'label': 'grief', 'score': 0.07320740818977356}, {'label': 'sadness', 'score': 0.044775333255529404}, {'label': 'remorse', 'score': 0.04194176197052002}, {'label': 'amusement', 'score': 0.024017781019210815}]
[{'label': 'neutral', 'score': 0.546785831451416}, {'label': 'grief', 'score': 0.17023776471614838}, {'label': 'sadness', 'score': 0.073211170732975}, {'label': 'remorse', 'score': 0.0594017319381237}, {'label': 'pride', 'score': 0.036324676126241684}]
[{'label': 'sadness', 'score': 0.5730302929878235}, {'label': 'neutral', 'score': 0.18916521966457367}, {'label': 'grief', 'score': 0.12653449177742004}, {'label': 'remorse', 'score': 0.04396507516503334}, {'label': 'disappointment', 'score': 0.010683730244636536}]
[{'label': 'sadness', 'score': 0.744539201259613}, {'label': 'neutral', 'score': 0.12181887775659561}, {'label': 'grief', 'score': 0.059080615639686584}, {'label': 'remorse', 'score': 0.0333540178835392}, {'label': 'disappointment', 'score': 0.009162967093288898}]
[{'label': 'sadness', 'score': 0.8539946675300598}, {'label': 'neutral', 'score': 0.06382253021001816}, {'label': 'grief', 'score': 0.03454887121915817}, {'label': 'remorse', 'score': 0.015622398816049099}, {'label': 'disappointment', 'score': 0.009151721373200417}]
[{'label': 'sadness', 'score': 0.7523095011711121}, {'label': 'grief', 'score': 0.10838408023118973}, {'label': 'neutral', 'score': 0.07043499499559402}, {'label': 'remorse', 'score': 0.024643756449222565}, {'label': 'disappointment', 'score': 0.008348655886948109}]
[{'label': 'sadness', 'score': 0.6724001169204712}, {'label': 'grief', 'score': 0.19872592389583588}, {'label': 'surprise', 'score': 0.02996896207332611}, {'label': 'realization', 'score': 0.020120518282055855}, {'label': 'neutral', 'score': 0.01765139028429985}]
[{'label': 'sadness', 'score': 0.4121144115924835}, {'label': 'grief', 'score': 0.33081451058387756}, {'label': 'realization', 'score': 0.0589701309800148}, {'label': 'surprise', 'score': 0.0475907176733017}, {'label': 'neutral', 'score': 0.047371331602334976}]
[{'label': 'grief', 'score': 0.6837860941886902}, {'label': 'sadness', 'score': 0.09494004398584366}, {'label': 'love', 'score': 0.03771665319800377}, {'label': 'neutral', 'score': 0.03368289768695831}, {'label': 'amusement', 'score': 0.02780129387974739}]
[{'label': 'grief', 'score': 0.407396525144577}, {'label': 'neutral', 'score': 0.18431337177753448}, {'label': 'sadness', 'score': 0.1785174310207367}, {'label': 'amusement', 'score': 0.04777635261416435}, {'label': 'pride', 'score': 0.03264272212982178}]
