[{'label': 'fear', 'score': 0.9769452810287476}, {'label': 'approval', 'score': 0.010637711733579636}, {'label': 'nervousness', 'score': 0.002849962329491973}, {'label': 'disapproval', 'score': 0.0018613779684528708}, {'label': 'optimism', 'score': 0.0010947523405775428}]
[{'label': 'excitement', 'score': 0.9331815838813782}, {'label': 'caring', 'score': 0.021103838458657265}, {'label': 'nervousness', 'score': 0.014867113903164864}, {'label': 'neutral', 'score': 0.006084582302719355}, {'label': 'joy', 'score': 0.005164262838661671}]
[{'label': 'excitement', 'score': 0.28852757811546326}, {'label': 'caring', 'score': 0.2704276740550995}, {'label': 'joy', 'score': 0.2465742826461792}, {'label': 'neutral', 'score': 0.11426641792058945}, {'label': 'gratitude', 'score': 0.03872539475560188}]
[{'label': 'joy', 'score': 0.48974117636680603}, {'label': 'caring', 'score': 0.18463312089443207}, {'label': 'neutral', 'score': 0.11885196715593338}, {'label': 'excitement', 'score': 0.10006207227706909}, {'label': 'gratitude', 'score': 0.07162544876337051}]
[{'label': 'joy', 'score': 0.37432169914245605}, {'label': 'excitement', 'score': 0.3232226073741913}, {'label': 'neutral', 'score': 0.1085846945643425}, {'label': 'caring', 'score': 0.10136259347200394}, {'label': 'gratitude', 'score': 0.06108107417821884}]
[{'label': 'excitement', 'score': 0.5288761854171753}, {'label': 'joy', 'score': 0.25850266218185425}, {'label': 'caring', 'score': 0.07361430674791336}, {'label': 'neutral', 'score': 0.07307665795087814}, {'label': 'gratitude', 'score': 0.03878486528992653}]
[{'label': 'excitement', 'score': 0.5008111000061035}, {'label': 'joy', 'score': 0.28157854080200195}, {'label': 'caring', 'score': 0.08708251267671585}, {'label': 'neutral', 'score': 0.0645693838596344}, {'label': 'gratitude', 'score': 0.03777817264199257}]
[{'label': 'excitement', 'score': 0.3134903609752655}, {'label': 'joy', 'score': 0.294101744890213}, {'label': 'caring', 'score': 0.24080397188663483}, {'label': 'neutral', 'score': 0.07576674968004227}, {'label': 'gratitude', 'score': 0.03835124894976616}]
[{'label': 'excitement', 'score': 0.40137121081352234}, {'label': 'joy', 'score': 0.2515455484390259}, {'label': 'caring', 'score': 0.21769647300243378}, {'label': 'neutral', 'score': 0.06234480068087578}, {'label': 'gratitude', 'score': 0.027167854830622673}]
[{'label': 'excitement', 'score': 0.536368191242218}, {'label': 'caring', 'score': 0.19694186747074127}, {'label': 'joy', 'score': 0.1629675328731537}, {'label': 'neutral', 'score': 0.04265078157186508}, {'label': 'gratitude', 'score': 0.019200418144464493}]
[{'label': 'excitement', 'score': 0.470182865858078}, {'label': 'caring', 'score': 0.26340341567993164}, {'label': 'joy', 'score': 0.1422576755285263}, {'label': 'neutral', 'score': 0.05095460265874863}, {'label': 'gratitude', 'score': 0.019798586145043373}]
[{'label': 'caring', 'score': 0.41916924715042114}, {'label': 'excitement', 'score': 0.2558937072753906}, {'label': 'joy', 'score': 0.1596916913986206}, {'label': 'neutral', 'score': 0.07515052706003189}, {'label': 'gratitude', 'score': 0.02518945373594761}]
[{'label': 'caring', 'score': 0.5174771547317505}, {'label': 'joy', 'score': 0.25906622409820557}, {'label': 'neutral', 'score': 0.09528309851884842}, {'label': 'excitement', 'score': 0.041855573654174805}, {'label': 'optimism', 'score': 0.02511061728000641}]
[{'label': 'caring', 'score': 0.43686971068382263}, {'label': 'joy', 'score': 0.3530655801296234}, {'label': 'neutral', 'score': 0.08068985491991043}, {'label': 'excitement', 'score': 0.04893176257610321}, {'label': 'gratitude', 'score': 0.023560525849461555}]
[{'label': 'caring', 'score': 0.5012030601501465}, {'label': 'joy', 'score': 0.29358869791030884}, {'label': 'excitement', 'score': 0.07769320160150528}, {'label': 'neutral', 'score': 0.049297530204057693}, {'label': 'gratitude', 'score': 0.02397252433001995}]
[{'label': 'caring', 'score': 0.5379787683486938}, {'label': 'joy', 'score': 0.20914439857006073}, {'label': 'excitement', 'score': 0.14929942786693573}, {'label': 'optimism', 'score': 0.025949763134121895}, {'label': 'neutral', 'score': 0.0217983927577734}]
[{'label': 'caring', 'score': 0.4765946865081787}, {'label': 'joy', 'score': 0.3211255967617035}, {'label': 'excitement', 'score': 0.10977586358785629}, {'label': 'neutral', 'score': 0.025955982506275177}, {'label': 'optimism', 'score': 0.01731947995722294}]
[{'label': 'joy', 'score': 0.40497690439224243}, {'label': 'caring', 'score': 0.37097418308258057}, {'label': 'excitement', 'score': 0.10093478858470917}, {'label': 'approval', 'score': 0.036297667771577835}, {'label': 'optimism', 'score': 0.02843831665813923}]
[{'label': 'joy', 'score': 0.5807936191558838}, {'label': 'caring', 'score': 0.25337037444114685}, {'label': 'excitement', 'score': 0.049174387007951736}, {'label': 'approval', 'score': 0.0377366729080677}, {'label': 'neutral', 'score': 0.03749345242977142}]
[{'label': 'joy', 'score': 0.5752886533737183}, {'label': 'caring', 'score': 0.2674325406551361}, {'label': 'neutral', 'score': 0.04234543442726135}, {'label': 'approval', 'score': 0.04162945598363876}, {'label': 'excitement', 'score': 0.030354410409927368}]
[{'label': 'caring', 'score': 0.5424297451972961}, {'label': 'joy', 'score': 0.30833983421325684}, {'label': 'excitement', 'score': 0.04358910769224167}, {'label': 'neutral', 'score': 0.02838943339884281}, {'label': 'approval', 'score': 0.026044752448797226}]
[{'label': 'caring', 'score': 0.6684079170227051}, {'label': 'joy', 'score': 0.14610756933689117}, {'label': 'excitement', 'score': 0.06310232728719711}, {'label': 'optimism', 'score': 0.03817526996135712}, {'label': 'neutral', 'score': 0.032889895141124725}]
[{'label': 'caring', 'score': 0.45896509289741516}, {'label': 'joy', 'score': 0.2922642230987549}, {'label': 'excitement', 'score': 0.12497203052043915}, {'label': 'neutral', 'score': 0.044762372970581055}, {'label': 'optimism', 'score': 0.027135701850056648}]
[{'label': 'joy', 'score': 0.6130491495132446}, {'label': 'caring', 'score': 0.22922676801681519}, {'label': 'neutral', 'score': 0.08418963104486465}, {'label': 'approval', 'score': 0.017076607793569565}, {'label': 'excitement', 'score': 0.014144061133265495}]
[{'label': 'joy', 'score': 0.6435607671737671}, {'label': 'caring', 'score': 0.21293184161186218}, {'label': 'neutral', 'score': 0.06498745828866959}, {'label': 'approval', 'score': 0.03241410106420517}, {'label': 'optimism', 'score': 0.01152000855654478}]
[{'label': 'joy', 'score': 0.498969703912735}, {'label': 'caring', 'score': 0.3230317234992981}, {'label': 'neutral', 'score': 0.09624388068914413}, {'label': 'approval', 'score': 0.02758055552840233}, {'label': 'admiration', 'score': 0.016429537907242775}]
[{'label': 'caring', 'score': 0.42383772134780884}, {'label': 'joy', 'score': 0.38748517632484436}, {'label': 'neutral', 'score': 0.09574586153030396}, {'label': 'approval', 'score': 0.036062296479940414}, {'label': 'admiration', 'score': 0.01199774444103241}]
[{'label': 'joy', 'score': 0.7349244356155396}, {'label': 'caring', 'score': 0.1171354427933693}, {'label': 'neutral', 'score': 0.08508040755987167}, {'label': 'approval', 'score': 0.024623440578579903}, {'label': 'excitement', 'score': 0.010141443461179733}]
[{'label': 'joy', 'score': 0.6929634213447571}, {'label': 'neutral', 'score': 0.13874438405036926}, {'label': 'caring', 'score': 0.11208105832338333}, {'label': 'approval', 'score': 0.017003407701849937}, {'label': 'excitement', 'score': 0.010825472883880138}]
[{'label': 'joy', 'score': 0.631118893623352}, {'label': 'neutral', 'score': 0.17291240394115448}, {'label': 'caring', 'score': 0.13934411108493805}, {'label': 'approval', 'score': 0.013171307742595673}, {'label': 'excitement', 'score': 0.011084680445492268}]
[{'label': 'joy', 'score': 0.5771830677986145}, {'label': 'neutral', 'score': 0.19564080238342285}, {'label': 'caring', 'score': 0.16857831180095673}, {'label': 'approval', 'score': 0.013656196184456348}, {'label': 'excitement', 'score': 0.0098758265376091}]
[{'label': 'joy', 'score': 0.42973342537879944}, {'label': 'caring', 'score': 0.27541497349739075}, {'label': 'neutral', 'score': 0.23530131578445435}, {'label': 'excitement', 'score': 0.010056850500404835}, {'label': 'approval', 'score': 0.009576788172125816}]
[{'label': 'joy', 'score': 0.4270845651626587}, {'label': 'caring', 'score': 0.3530521094799042}, {'label': 'neutral', 'score': 0.14776985347270966}, {'label': 'approval', 'score': 0.019570494070649147}, {'label': 'optimism', 'score': 0.013141888193786144}]
[{'label': 'joy', 'score': 0.4399242699146271}, {'label': 'caring', 'score': 0.268522709608078}, {'label': 'neutral', 'score': 0.2273714542388916}, {'label': 'approval', 'score': 0.013349631801247597}, {'label': 'admiration', 'score': 0.011034935712814331}]
[{'label': 'joy', 'score': 0.5046384334564209}, {'label': 'caring', 'score': 0.283646821975708}, {'label': 'neutral', 'score': 0.10740724951028824}, {'label': 'approval', 'score': 0.04621773213148117}, {'label': 'optimism', 'score': 0.016928881406784058}]
[{'label': 'joy', 'score': 0.46925002336502075}, {'label': 'caring', 'score': 0.28880828619003296}, {'label': 'neutral', 'score': 0.1358455866575241}, {'label': 'approval', 'score': 0.04292124882340431}, {'label': 'optimism', 'score': 0.01800491474568844}]
[{'label': 'joy', 'score': 0.496233731508255}, {'label': 'caring', 'score': 0.23942233622074127}, {'label': 'neutral', 'score': 0.15955676138401031}, {'label': 'approval', 'score': 0.04071591794490814}, {'label': 'admiration', 'score': 0.01757741905748844}]
[{'label': 'joy', 'score': 0.4675348103046417}, {'label': 'caring', 'score': 0.2849244475364685}, {'label': 'neutral', 'score': 0.15002641081809998}, {'label': 'approval', 'score': 0.0380823016166687}, {'label': 'admiration', 'score': 0.015955450013279915}]
[{'label': 'joy', 'score': 0.4753687381744385}, {'label': 'caring', 'score': 0.262914776802063}, {'label': 'neutral', 'score': 0.16595584154129028}, {'label': 'approval', 'score': 0.035732120275497437}, {'label': 'admiration', 'score': 0.015989653766155243}]
[{'label': 'joy', 'score': 0.36171677708625793}, {'label': 'caring', 'score': 0.2964191138744354}, {'label': 'neutral', 'score': 0.1961309164762497}, {'label': 'approval', 'score': 0.05880414694547653}, {'label': 'optimism', 'score': 0.04917645454406738}]
[{'label': 'joy', 'score': 0.50243079662323}, {'label': 'caring', 'score': 0.21538175642490387}, {'label': 'neutral', 'score': 0.13737612962722778}, {'label': 'approval', 'score': 0.07968559861183167}, {'label': 'optimism', 'score': 0.02995031513273716}]
[{'label': 'joy', 'score': 0.5254742503166199}, {'label': 'caring', 'score': 0.20697252452373505}, {'label': 'neutral', 'score': 0.12995481491088867}, {'label': 'approval', 'score': 0.07850182056427002}, {'label': 'optimism', 'score': 0.02361869066953659}]
[{'label': 'joy', 'score': 0.5140166282653809}, {'label': 'caring', 'score': 0.22977735102176666}, {'label': 'neutral', 'score': 0.14223265647888184}, {'label': 'approval', 'score': 0.06410257518291473}, {'label': 'optimism', 'score': 0.015037424862384796}]
[{'label': 'joy', 'score': 0.3904021382331848}, {'label': 'caring', 'score': 0.3199165165424347}, {'label': 'neutral', 'score': 0.18979670107364655}, {'label': 'approval', 'score': 0.047224629670381546}, {'label': 'optimism', 'score': 0.017069725319743156}]
[{'label': 'caring', 'score': 0.35957497358322144}, {'label': 'joy', 'score': 0.30715346336364746}, {'label': 'neutral', 'score': 0.2529639005661011}, {'label': 'approval', 'score': 0.032422564923763275}, {'label': 'admiration', 'score': 0.013760938309133053}]
[{'label': 'caring', 'score': 0.36071401834487915}, {'label': 'joy', 'score': 0.2993291914463043}, {'label': 'neutral', 'score': 0.2734399735927582}, {'label': 'approval', 'score': 0.024188093841075897}, {'label': 'optimism', 'score': 0.012768939137458801}]
[{'label': 'joy', 'score': 0.5059151649475098}, {'label': 'neutral', 'score': 0.27531588077545166}, {'label': 'caring', 'score': 0.16275744140148163}, {'label': 'approval', 'score': 0.015735173597931862}, {'label': 'optimism', 'score': 0.010555366054177284}]
[{'label': 'joy', 'score': 0.4827022850513458}, {'label': 'neutral', 'score': 0.3154316842556}, {'label': 'caring', 'score': 0.14591285586357117}, {'label': 'approval', 'score': 0.012361717410385609}, {'label': 'excitement', 'score': 0.011081414297223091}]
[{'label': 'neutral', 'score': 0.37120580673217773}, {'label': 'joy', 'score': 0.35838553309440613}, {'label': 'caring', 'score': 0.21157346665859222}, {'label': 'optimism', 'score': 0.014097500592470169}, {'label': 'approval', 'score': 0.013130499981343746}]
[{'label': 'joy', 'score': 0.4632526636123657}, {'label': 'neutral', 'score': 0.27805909514427185}, {'label': 'caring', 'score': 0.19095920026302338}, {'label': 'approval', 'score': 0.01898459903895855}, {'label': 'optimism', 'score': 0.01558255311101675}]
[{'label': 'joy', 'score': 0.45272722840309143}, {'label': 'neutral', 'score': 0.26370325684547424}, {'label': 'caring', 'score': 0.20292842388153076}, {'label': 'approval', 'score': 0.024221522733569145}, {'label': 'optimism', 'score': 0.015241798013448715}]
[{'label': 'joy', 'score': 0.42369839549064636}, {'label': 'neutral', 'score': 0.34789133071899414}, {'label': 'caring', 'score': 0.14521223306655884}, {'label': 'excitement', 'score': 0.020230576395988464}, {'label': 'approval', 'score': 0.016023850068449974}]
[{'label': 'joy', 'score': 0.4857226014137268}, {'label': 'neutral', 'score': 0.31290626525878906}, {'label': 'caring', 'score': 0.12144970148801804}, {'label': 'approval', 'score': 0.02223464660346508}, {'label': 'excitement', 'score': 0.01821300759911537}]
[{'label': 'joy', 'score': 0.5415034890174866}, {'label': 'neutral', 'score': 0.26461878418922424}, {'label': 'caring', 'score': 0.11709265410900116}, {'label': 'approval', 'score': 0.024043995887041092}, {'label': 'excitement', 'score': 0.017018793150782585}]
[{'label': 'joy', 'score': 0.4524712562561035}, {'label': 'neutral', 'score': 0.34898558259010315}, {'label': 'caring', 'score': 0.11872205138206482}, {'label': 'approval', 'score': 0.021816590800881386}, {'label': 'excitement', 'score': 0.018832620233297348}]
[{'label': 'joy', 'score': 0.5797420740127563}, {'label': 'neutral', 'score': 0.270526647567749}, {'label': 'caring', 'score': 0.08434764295816422}, {'label': 'approval', 'score': 0.026159562170505524}, {'label': 'excitement', 'score': 0.012550950981676579}]
[{'label': 'joy', 'score': 0.35210153460502625}, {'label': 'caring', 'score': 0.31140029430389404}, {'label': 'neutral', 'score': 0.24020446836948395}, {'label': 'approval', 'score': 0.03460478410124779}, {'label': 'admiration', 'score': 0.017561158165335655}]
[{'label': 'neutral', 'score': 0.3278719484806061}, {'label': 'caring', 'score': 0.31110474467277527}, {'label': 'joy', 'score': 0.2285037487745285}, {'label': 'approval', 'score': 0.040187884122133255}, {'label': 'optimism', 'score': 0.03772556781768799}]
[{'label': 'joy', 'score': 0.30652400851249695}, {'label': 'caring', 'score': 0.27654215693473816}, {'label': 'neutral', 'score': 0.23115909099578857}, {'label': 'approval', 'score': 0.09367383271455765}, {'label': 'optimism', 'score': 0.035182978957891464}]
[{'label': 'joy', 'score': 0.4738525450229645}, {'label': 'neutral', 'score': 0.21213552355766296}, {'label': 'caring', 'score': 0.1619240790605545}, {'label': 'approval', 'score': 0.07598643749952316}, {'label': 'admiration', 'score': 0.02787035144865513}]
[{'label': 'joy', 'score': 0.5437464118003845}, {'label': 'neutral', 'score': 0.2523413896560669}, {'label': 'caring', 'score': 0.09664654731750488}, {'label': 'approval', 'score': 0.040217336267232895}, {'label': 'admiration', 'score': 0.02272801846265793}]
[{'label': 'joy', 'score': 0.6089977622032166}, {'label': 'neutral', 'score': 0.22279641032218933}, {'label': 'caring', 'score': 0.07022441178560257}, {'label': 'approval', 'score': 0.038229960948228836}, {'label': 'admiration', 'score': 0.021228088065981865}]
[{'label': 'joy', 'score': 0.6336657404899597}, {'label': 'neutral', 'score': 0.1981121450662613}, {'label': 'caring', 'score': 0.07267244160175323}, {'label': 'approval', 'score': 0.044060155749320984}, {'label': 'admiration', 'score': 0.02093861810863018}]
[{'label': 'joy', 'score': 0.7064156532287598}, {'label': 'neutral', 'score': 0.13229595124721527}, {'label': 'caring', 'score': 0.07056036591529846}, {'label': 'approval', 'score': 0.042914122343063354}, {'label': 'admiration', 'score': 0.021882276982069016}]
[{'label': 'joy', 'score': 0.6477922797203064}, {'label': 'neutral', 'score': 0.17797578871250153}, {'label': 'caring', 'score': 0.08052331954240799}, {'label': 'approval', 'score': 0.045868031680583954}, {'label': 'admiration', 'score': 0.020089445635676384}]
[{'label': 'neutral', 'score': 0.4122675657272339}, {'label': 'joy', 'score': 0.32123419642448425}, {'label': 'caring', 'score': 0.13537439703941345}, {'label': 'approval', 'score': 0.05714176222681999}, {'label': 'admiration', 'score': 0.03553396835923195}]
[{'label': 'joy', 'score': 0.35229912400245667}, {'label': 'neutral', 'score': 0.34493690729141235}, {'label': 'caring', 'score': 0.12225693464279175}, {'label': 'approval', 'score': 0.10000316798686981}, {'label': 'admiration', 'score': 0.03756449744105339}]
[{'label': 'joy', 'score': 0.49153977632522583}, {'label': 'neutral', 'score': 0.20954637229442596}, {'label': 'caring', 'score': 0.1106453388929367}, {'label': 'approval', 'score': 0.10858521610498428}, {'label': 'admiration', 'score': 0.032256118953228}]
[{'label': 'joy', 'score': 0.33737653493881226}, {'label': 'neutral', 'score': 0.3294457495212555}, {'label': 'approval', 'score': 0.10175517946481705}, {'label': 'caring', 'score': 0.09840869158506393}, {'label': 'love', 'score': 0.061857130378484726}]
[{'label': 'neutral', 'score': 0.4801882207393646}, {'label': 'joy', 'score': 0.35466188192367554}, {'label': 'caring', 'score': 0.08527673035860062}, {'label': 'approval', 'score': 0.028763901442289352}, {'label': 'admiration', 'score': 0.021477490663528442}]
[{'label': 'neutral', 'score': 0.47282692790031433}, {'label': 'joy', 'score': 0.38769033551216125}, {'label': 'caring', 'score': 0.07337368279695511}, {'label': 'approval', 'score': 0.022890465334057808}, {'label': 'admiration', 'score': 0.01626748777925968}]
[{'label': 'neutral', 'score': 0.49340322613716125}, {'label': 'joy', 'score': 0.3632812201976776}, {'label': 'caring', 'score': 0.07988394796848297}, {'label': 'approval', 'score': 0.02201688662171364}, {'label': 'admiration', 'score': 0.012865429744124413}]
[{'label': 'neutral', 'score': 0.5524870753288269}, {'label': 'joy', 'score': 0.26872122287750244}, {'label': 'caring', 'score': 0.10332497954368591}, {'label': 'approval', 'score': 0.02294054813683033}, {'label': 'admiration', 'score': 0.019732361659407616}]
[{'label': 'neutral', 'score': 0.7601363658905029}, {'label': 'caring', 'score': 0.12646529078483582}, {'label': 'joy', 'score': 0.06225214898586273}, {'label': 'optimism', 'score': 0.020548218861222267}, {'label': 'approval', 'score': 0.01095456164330244}]
[{'label': 'neutral', 'score': 0.7609425187110901}, {'label': 'caring', 'score': 0.12977991998195648}, {'label': 'joy', 'score': 0.06140756234526634}, {'label': 'optimism', 'score': 0.01894097588956356}, {'label': 'admiration', 'score': 0.007758341729640961}]
[{'label': 'neutral', 'score': 0.9305307269096375}, {'label': 'optimism', 'score': 0.0450863353908062}, {'label': 'admiration', 'score': 0.007689220830798149}, {'label': 'disappointment', 'score': 0.0038527129217982292}, {'label': 'caring', 'score': 0.0034329602494835854}]
[{'label': 'neutral', 'score': 0.8976386189460754}, {'label': 'optimism', 'score': 0.08059051632881165}, {'label': 'admiration', 'score': 0.008550171740353107}, {'label': 'caring', 'score': 0.003425430040806532}, {'label': 'approval', 'score': 0.0023715044371783733}]
[{'label': 'neutral', 'score': 0.8177550435066223}, {'label': 'optimism', 'score': 0.14455902576446533}, {'label': 'admiration', 'score': 0.01962798461318016}, {'label': 'caring', 'score': 0.0053280070424079895}, {'label': 'approval', 'score': 0.004147320054471493}]
[{'label': 'neutral', 'score': 0.8410412669181824}, {'label': 'optimism', 'score': 0.13568812608718872}, {'label': 'admiration', 'score': 0.009164544753730297}, {'label': 'caring', 'score': 0.004140855278819799}, {'label': 'approval', 'score': 0.002815934596583247}]
[{'label': 'neutral', 'score': 0.8541806936264038}, {'label': 'optimism', 'score': 0.0955612063407898}, {'label': 'fear', 'score': 0.016242709010839462}, {'label': 'approval', 'score': 0.014764281921088696}, {'label': 'caring', 'score': 0.007578121963888407}]
[{'label': 'neutral', 'score': 0.9084274768829346}, {'label': 'fear', 'score': 0.038545507937669754}, {'label': 'optimism', 'score': 0.023815086111426353}, {'label': 'approval', 'score': 0.012092357501387596}, {'label': 'caring', 'score': 0.006457732059061527}]
[{'label': 'neutral', 'score': 0.8178044557571411}, {'label': 'fear', 'score': 0.12857142090797424}, {'label': 'approval', 'score': 0.017324795946478844}, {'label': 'optimism', 'score': 0.016392482444643974}, {'label': 'caring', 'score': 0.007136180531233549}]
[{'label': 'neutral', 'score': 0.7893070578575134}, {'label': 'fear', 'score': 0.1606276035308838}, {'label': 'optimism', 'score': 0.01681569777429104}, {'label': 'approval', 'score': 0.01391843892633915}, {'label': 'caring', 'score': 0.00556437810882926}]
[{'label': 'fear', 'score': 0.5932990908622742}, {'label': 'neutral', 'score': 0.36367088556289673}, {'label': 'caring', 'score': 0.009515425190329552}, {'label': 'approval', 'score': 0.008900929242372513}, {'label': 'optimism', 'score': 0.00765015184879303}]
[{'label': 'neutral', 'score': 0.5885202884674072}, {'label': 'fear', 'score': 0.37011149525642395}, {'label': 'optimism', 'score': 0.013587715104222298}, {'label': 'nervousness', 'score': 0.008043473586440086}, {'label': 'approval', 'score': 0.0066286236979067326}]
[{'label': 'neutral', 'score': 0.5231961011886597}, {'label': 'fear', 'score': 0.4127180576324463}, {'label': 'optimism', 'score': 0.022632116451859474}, {'label': 'approval', 'score': 0.013134101405739784}, {'label': 'nervousness', 'score': 0.00588261941447854}]
[{'label': 'neutral', 'score': 0.8809967637062073}, {'label': 'fear', 'score': 0.03825443238019943}, {'label': 'optimism', 'score': 0.032292019575834274}, {'label': 'approval', 'score': 0.019334882497787476}, {'label': 'admiration', 'score': 0.014253136701881886}]
[{'label': 'neutral', 'score': 0.7960031628608704}, {'label': 'fear', 'score': 0.12281534820795059}, {'label': 'disappointment', 'score': 0.024204373359680176}, {'label': 'optimism', 'score': 0.023228803649544716}, {'label': 'approval', 'score': 0.007870577275753021}]
[{'label': 'neutral', 'score': 0.888106107711792}, {'label': 'fear', 'score': 0.08822008222341537}, {'label': 'optimism', 'score': 0.005923242308199406}, {'label': 'approval', 'score': 0.004663563333451748}, {'label': 'nervousness', 'score': 0.0038782518822699785}]
[{'label': 'fear', 'score': 0.9194371700286865}, {'label': 'neutral', 'score': 0.05825606361031532}, {'label': 'nervousness', 'score': 0.012738856486976147}, {'label': 'optimism', 'score': 0.0024147259537130594}, {'label': 'disappointment', 'score': 0.0014197689015418291}]
[{'label': 'fear', 'score': 0.765259325504303}, {'label': 'neutral', 'score': 0.20597952604293823}, {'label': 'nervousness', 'score': 0.010537819936871529}, {'label': 'optimism', 'score': 0.005815722979605198}, {'label': 'disappointment', 'score': 0.002250995486974716}]
[{'label': 'neutral', 'score': 0.9764083027839661}, {'label': 'fear', 'score': 0.011893856339156628}, {'label': 'optimism', 'score': 0.004112010356038809}, {'label': 'nervousness', 'score': 0.0013790313387289643}, {'label': 'approval', 'score': 0.0006439216667786241}]
[{'label': 'neutral', 'score': 0.9820966720581055}, {'label': 'fear', 'score': 0.007950758561491966}, {'label': 'optimism', 'score': 0.003894172143191099}, {'label': 'approval', 'score': 0.0009682482341304421}, {'label': 'nervousness', 'score': 0.0005900192772969604}]
[{'label': 'neutral', 'score': 0.9686622023582458}, {'label': 'fear', 'score': 0.015761423856019974}, {'label': 'optimism', 'score': 0.005731360986828804}, {'label': 'approval', 'score': 0.0026317459996789694}, {'label': 'caring', 'score': 0.0012180820340290666}]
[{'label': 'neutral', 'score': 0.9593585133552551}, {'label': 'optimism', 'score': 0.017343182116746902}, {'label': 'fear', 'score': 0.01261902879923582}, {'label': 'approval', 'score': 0.0023292088881134987}, {'label': 'nervousness', 'score': 0.0015524090267717838}]
[{'label': 'neutral', 'score': 0.9537148475646973}, {'label': 'fear', 'score': 0.022454701364040375}, {'label': 'optimism', 'score': 0.010849416255950928}, {'label': 'approval', 'score': 0.0033348924480378628}, {'label': 'nervousness', 'score': 0.001731738680973649}]
[{'label': 'neutral', 'score': 0.8863576054573059}, {'label': 'fear', 'score': 0.04938628152012825}, {'label': 'optimism', 'score': 0.03404374048113823}, {'label': 'approval', 'score': 0.009983583353459835}, {'label': 'nervousness', 'score': 0.005480251275002956}]
[{'label': 'neutral', 'score': 0.8701518177986145}, {'label': 'optimism', 'score': 0.051543861627578735}, {'label': 'fear', 'score': 0.048152655363082886}, {'label': 'approval', 'score': 0.011144443415105343}, {'label': 'nervousness', 'score': 0.003919465932995081}]
[{'label': 'neutral', 'score': 0.8644269108772278}, {'label': 'optimism', 'score': 0.07447126507759094}, {'label': 'fear', 'score': 0.02928449772298336}, {'label': 'approval', 'score': 0.014928978867828846}, {'label': 'admiration', 'score': 0.0033227894455194473}]
[{'label': 'neutral', 'score': 0.9215783476829529}, {'label': 'optimism', 'score': 0.061517905443906784}, {'label': 'approval', 'score': 0.004725967533886433}, {'label': 'admiration', 'score': 0.00267674308270216}, {'label': 'fear', 'score': 0.002601271029561758}]
[{'label': 'neutral', 'score': 0.9274125695228577}, {'label': 'optimism', 'score': 0.05782971903681755}, {'label': 'fear', 'score': 0.002950100228190422}, {'label': 'approval', 'score': 0.002704633865505457}, {'label': 'caring', 'score': 0.0026325355283915997}]
[{'label': 'neutral', 'score': 0.8753023743629456}, {'label': 'optimism', 'score': 0.05688918009400368}, {'label': 'fear', 'score': 0.04066169634461403}, {'label': 'approval', 'score': 0.007827683351933956}, {'label': 'caring', 'score': 0.004981429781764746}]
[{'label': 'neutral', 'score': 0.4883173108100891}, {'label': 'fear', 'score': 0.428350031375885}, {'label': 'optimism', 'score': 0.037872325628995895}, {'label': 'caring', 'score': 0.010402948595583439}, {'label': 'nervousness', 'score': 0.009733392857015133}]
[{'label': 'neutral', 'score': 0.5832405090332031}, {'label': 'fear', 'score': 0.25369930267333984}, {'label': 'optimism', 'score': 0.10242045670747757}, {'label': 'approval', 'score': 0.015686189755797386}, {'label': 'caring', 'score': 0.015275267884135246}]
[{'label': 'neutral', 'score': 0.8456194400787354}, {'label': 'fear', 'score': 0.11081555485725403}, {'label': 'optimism', 'score': 0.019560830667614937}, {'label': 'caring', 'score': 0.006789327133446932}, {'label': 'approval', 'score': 0.005810659844428301}]
[{'label': 'fear', 'score': 0.5698486566543579}, {'label': 'neutral', 'score': 0.359146386384964}, {'label': 'optimism', 'score': 0.02706833928823471}, {'label': 'nervousness', 'score': 0.0210312157869339}, {'label': 'approval', 'score': 0.009260090999305248}]
[{'label': 'fear', 'score': 0.48538079857826233}, {'label': 'neutral', 'score': 0.22855231165885925}, {'label': 'optimism', 'score': 0.11722863465547562}, {'label': 'nervousness', 'score': 0.07030996680259705}, {'label': 'approval', 'score': 0.05657412111759186}]
[{'label': 'neutral', 'score': 0.36386337876319885}, {'label': 'approval', 'score': 0.23088860511779785}, {'label': 'optimism', 'score': 0.19794850051403046}, {'label': 'fear', 'score': 0.1118423268198967}, {'label': 'nervousness', 'score': 0.023033982142806053}]
[{'label': 'approval', 'score': 0.5914157629013062}, {'label': 'neutral', 'score': 0.1858292520046234}, {'label': 'optimism', 'score': 0.14238576591014862}, {'label': 'fear', 'score': 0.022852659225463867}, {'label': 'admiration', 'score': 0.012941163033246994}]
[{'label': 'neutral', 'score': 0.9053276777267456}, {'label': 'fear', 'score': 0.08067162334918976}, {'label': 'nervousness', 'score': 0.0027276035398244858}, {'label': 'approval', 'score': 0.0018740862142294645}, {'label': 'confusion', 'score': 0.0014500044053420424}]
[{'label': 'neutral', 'score': 0.9135282039642334}, {'label': 'fear', 'score': 0.06848365068435669}, {'label': 'nervousness', 'score': 0.0036708798725157976}, {'label': 'optimism', 'score': 0.00253655225969851}, {'label': 'approval', 'score': 0.0020621612202376127}]
[{'label': 'neutral', 'score': 0.9465168714523315}, {'label': 'fear', 'score': 0.039204686880111694}, {'label': 'optimism', 'score': 0.0026555033400654793}, {'label': 'nervousness', 'score': 0.0024370769970119}, {'label': 'approval', 'score': 0.0016413717530667782}]
