[{'label': 'sadness', 'score': 0.9200335144996643}, {'label': 'disappointment', 'score': 0.04467884078621864}, {'label': 'anger', 'score': 0.0121521120890975}, {'label': 'neutral', 'score': 0.010963325388729572}, {'label': 'annoyance', 'score': 0.004911137744784355}]
[{'label': 'amusement', 'score': 0.9658717513084412}, {'label': 'neutral', 'score': 0.02121938019990921}, {'label': 'joy', 'score': 0.010451534762978554}, {'label': 'annoyance', 'score': 0.0004969321307726204}, {'label': 'approval', 'score': 0.0004323107423260808}]
[{'label': 'amusement', 'score': 0.9072749614715576}, {'label': 'neutral', 'score': 0.0776851624250412}, {'label': 'joy', 'score': 0.011045435443520546}, {'label': 'annoyance', 'score': 0.0008878647931851447}, {'label': 'approval', 'score': 0.0006787554593756795}]
[{'label': 'amusement', 'score': 0.8569568991661072}, {'label': 'neutral', 'score': 0.11200219392776489}, {'label': 'joy', 'score': 0.02564556524157524}, {'label': 'annoyance', 'score': 0.0009658027556724846}, {'label': 'admiration', 'score': 0.0009135199361480772}]
[{'label': 'amusement', 'score': 0.8774688243865967}, {'label': 'neutral', 'score': 0.0837392657995224}, {'label': 'joy', 'score': 0.03399946540594101}, {'label': 'annoyance', 'score': 0.0008054452482610941}, {'label': 'admiration', 'score': 0.000697826559189707}]
[{'label': 'amusement', 'score': 0.8029746413230896}, {'label': 'neutral', 'score': 0.16397625207901}, {'label': 'joy', 'score': 0.027386276051402092}, {'label': 'annoyance', 'score': 0.0008896921062842011}, {'label': 'admiration', 'score': 0.0008394858450628817}]
[{'label': 'amusement', 'score': 0.8557664752006531}, {'label': 'neutral', 'score': 0.12024195492267609}, {'label': 'joy', 'score': 0.019297832623124123}, {'label': 'annoyance', 'score': 0.0007580441306345165}, {'label': 'approval', 'score': 0.0006138866301625967}]
[{'label': 'amusement', 'score': 0.9299392104148865}, {'label': 'neutral', 'score': 0.05620228126645088}, {'label': 'joy', 'score': 0.010281567461788654}, {'label': 'annoyance', 'score': 0.0006319751846604049}, {'label': 'approval', 'score': 0.0005495828809216619}]
[{'label': 'amusement', 'score': 0.9467895030975342}, {'label': 'neutral', 'score': 0.040614139288663864}, {'label': 'joy', 'score': 0.009012684226036072}, {'label': 'annoyance', 'score': 0.0009320530225522816}, {'label': 'approval', 'score': 0.00045363273238763213}]
[{'label': 'amusement', 'score': 0.9526547193527222}, {'label': 'neutral', 'score': 0.03760158643126488}, {'label': 'joy', 'score': 0.006805368699133396}, {'label': 'approval', 'score': 0.000547892355825752}, {'label': 'annoyance', 'score': 0.0005197586142458022}]
[{'label': 'amusement', 'score': 0.7923392653465271}, {'label': 'neutral', 'score': 0.1939796805381775}, {'label': 'joy', 'score': 0.008270804770290852}, {'label': 'approval', 'score': 0.0010646780719980597}, {'label': 'admiration', 'score': 0.0009634011657908559}]
[{'label': 'amusement', 'score': 0.8596137762069702}, {'label': 'neutral', 'score': 0.12896813452243805}, {'label': 'joy', 'score': 0.00734082143753767}, {'label': 'annoyance', 'score': 0.0008228538208641112}, {'label': 'approval', 'score': 0.0007219172548502684}]
[{'label': 'amusement', 'score': 0.8059303760528564}, {'label': 'neutral', 'score': 0.17743931710720062}, {'label': 'joy', 'score': 0.010363036766648293}, {'label': 'annoyance', 'score': 0.001339581678621471}, {'label': 'admiration', 'score': 0.0012578601017594337}]
[{'label': 'amusement', 'score': 0.6891056299209595}, {'label': 'neutral', 'score': 0.2928681969642639}, {'label': 'joy', 'score': 0.010505319572985172}, {'label': 'admiration', 'score': 0.0016003798227757215}, {'label': 'annoyance', 'score': 0.001376791624352336}]
[{'label': 'amusement', 'score': 0.7742910385131836}, {'label': 'neutral', 'score': 0.20756898820400238}, {'label': 'joy', 'score': 0.012172354385256767}, {'label': 'annoyance', 'score': 0.001090668491087854}, {'label': 'admiration', 'score': 0.0010336445411667228}]
[{'label': 'amusement', 'score': 0.7358137369155884}, {'label': 'neutral', 'score': 0.24653960764408112}, {'label': 'joy', 'score': 0.011665408499538898}, {'label': 'annoyance', 'score': 0.0011723586358129978}, {'label': 'admiration', 'score': 0.0009578788303770125}]
[{'label': 'amusement', 'score': 0.7696119546890259}, {'label': 'neutral', 'score': 0.21810027956962585}, {'label': 'joy', 'score': 0.0068854959681630135}, {'label': 'annoyance', 'score': 0.0012675366597250104}, {'label': 'approval', 'score': 0.0008626641938462853}]
[{'label': 'amusement', 'score': 0.8912026286125183}, {'label': 'neutral', 'score': 0.09927435964345932}, {'label': 'joy', 'score': 0.00556654017418623}, {'label': 'annoyance', 'score': 0.0010563801042735577}, {'label': 'approval', 'score': 0.000637982739135623}]
[{'label': 'amusement', 'score': 0.8086075782775879}, {'label': 'neutral', 'score': 0.17809930443763733}, {'label': 'joy', 'score': 0.008511845953762531}, {'label': 'annoyance', 'score': 0.0011604110477492213}, {'label': 'approval', 'score': 0.0006950687966309488}]
[{'label': 'amusement', 'score': 0.9024396538734436}, {'label': 'neutral', 'score': 0.08976136893033981}, {'label': 'joy', 'score': 0.003793145529925823}, {'label': 'annoyance', 'score': 0.0012114821001887321}, {'label': 'approval', 'score': 0.0006008569034747779}]
[{'label': 'amusement', 'score': 0.9061617255210876}, {'label': 'neutral', 'score': 0.08451343327760696}, {'label': 'joy', 'score': 0.005080716218799353}, {'label': 'annoyance', 'score': 0.00117259263060987}, {'label': 'approval', 'score': 0.0006702914251945913}]
[{'label': 'amusement', 'score': 0.6058021783828735}, {'label': 'neutral', 'score': 0.37766221165657043}, {'label': 'joy', 'score': 0.009198686107993126}, {'label': 'annoyance', 'score': 0.0015410101041197777}, {'label': 'admiration', 'score': 0.0014020688831806183}]
[{'label': 'neutral', 'score': 0.5128998160362244}, {'label': 'amusement', 'score': 0.47097542881965637}, {'label': 'joy', 'score': 0.00820094719529152}, {'label': 'annoyance', 'score': 0.001401322428137064}, {'label': 'approval', 'score': 0.0013680249685421586}]
[{'label': 'neutral', 'score': 0.7804617881774902}, {'label': 'amusement', 'score': 0.2082846462726593}, {'label': 'joy', 'score': 0.003872459754347801}, {'label': 'admiration', 'score': 0.0012398501858115196}, {'label': 'approval', 'score': 0.0012039149878546596}]
[{'label': 'neutral', 'score': 0.7339499592781067}, {'label': 'amusement', 'score': 0.2548072934150696}, {'label': 'joy', 'score': 0.00437490688636899}, {'label': 'approval', 'score': 0.0011946409940719604}, {'label': 'admiration', 'score': 0.0011028399458155036}]
[{'label': 'neutral', 'score': 0.7555534839630127}, {'label': 'amusement', 'score': 0.23134437203407288}, {'label': 'joy', 'score': 0.00464165722951293}, {'label': 'annoyance', 'score': 0.0014582783915102482}, {'label': 'admiration', 'score': 0.0014481875114142895}]
[{'label': 'neutral', 'score': 0.6285245418548584}, {'label': 'amusement', 'score': 0.3576613962650299}, {'label': 'joy', 'score': 0.005032695829868317}, {'label': 'annoyance', 'score': 0.001766728237271309}, {'label': 'approval', 'score': 0.000964585691690445}]
[{'label': 'amusement', 'score': 0.9418635368347168}, {'label': 'neutral', 'score': 0.0474507212638855}, {'label': 'joy', 'score': 0.006870799697935581}, {'label': 'annoyance', 'score': 0.0009472963283769786}, {'label': 'approval', 'score': 0.0004735223774332553}]
[{'label': 'amusement', 'score': 0.952601432800293}, {'label': 'neutral', 'score': 0.038550619035959244}, {'label': 'joy', 'score': 0.005884403828531504}, {'label': 'annoyance', 'score': 0.000752031453885138}, {'label': 'approval', 'score': 0.00042577763088047504}]
[{'label': 'amusement', 'score': 0.9372162222862244}, {'label': 'neutral', 'score': 0.05267433822154999}, {'label': 'joy', 'score': 0.007079466711729765}, {'label': 'annoyance', 'score': 0.0006577349849976599}, {'label': 'approval', 'score': 0.0004859355103690177}]
[{'label': 'amusement', 'score': 0.9296228289604187}, {'label': 'neutral', 'score': 0.06026705354452133}, {'label': 'joy', 'score': 0.006948225200176239}, {'label': 'annoyance', 'score': 0.0006780586554668844}, {'label': 'approval', 'score': 0.0005399197689257562}]
[{'label': 'amusement', 'score': 0.9012330770492554}, {'label': 'neutral', 'score': 0.08374866843223572}, {'label': 'joy', 'score': 0.011596858501434326}, {'label': 'annoyance', 'score': 0.0006418186239898205}, {'label': 'approval', 'score': 0.0005086261662654579}]
[{'label': 'amusement', 'score': 0.9113008379936218}, {'label': 'neutral', 'score': 0.0726240947842598}, {'label': 'joy', 'score': 0.012745068408548832}, {'label': 'annoyance', 'score': 0.0005590008804574609}, {'label': 'approval', 'score': 0.0005138398846611381}]
[{'label': 'amusement', 'score': 0.8264604210853577}, {'label': 'neutral', 'score': 0.14924022555351257}, {'label': 'joy', 'score': 0.01987384632229805}, {'label': 'annoyance', 'score': 0.0006597967003472149}, {'label': 'approval', 'score': 0.0005271021509543061}]
[{'label': 'amusement', 'score': 0.774867057800293}, {'label': 'neutral', 'score': 0.20224221050739288}, {'label': 'joy', 'score': 0.01805199682712555}, {'label': 'annoyance', 'score': 0.0007020955672487617}, {'label': 'excitement', 'score': 0.0005969485500827432}]
[{'label': 'amusement', 'score': 0.9131027460098267}, {'label': 'neutral', 'score': 0.07398635894060135}, {'label': 'joy', 'score': 0.009706524200737476}, {'label': 'annoyance', 'score': 0.0005351917934603989}, {'label': 'disgust', 'score': 0.0003455952100921422}]
[{'label': 'amusement', 'score': 0.8615042567253113}, {'label': 'neutral', 'score': 0.13102145493030548}, {'label': 'joy', 'score': 0.0032656656112521887}, {'label': 'annoyance', 'score': 0.0009475380065850914}, {'label': 'approval', 'score': 0.000458222784800455}]
[{'label': 'amusement', 'score': 0.7982351779937744}, {'label': 'neutral', 'score': 0.19365645945072174}, {'label': 'joy', 'score': 0.003734175581485033}, {'label': 'annoyance', 'score': 0.0008830556180328131}, {'label': 'approval', 'score': 0.0005129460478201509}]
[{'label': 'amusement', 'score': 0.7941733598709106}, {'label': 'neutral', 'score': 0.19664651155471802}, {'label': 'joy', 'score': 0.004961266648024321}, {'label': 'annoyance', 'score': 0.0008155404357239604}, {'label': 'approval', 'score': 0.0005078106187283993}]
[{'label': 'amusement', 'score': 0.5979673862457275}, {'label': 'neutral', 'score': 0.39114364981651306}, {'label': 'joy', 'score': 0.00594994006678462}, {'label': 'annoyance', 'score': 0.0008652579272165895}, {'label': 'admiration', 'score': 0.0006321741384454072}]
[{'label': 'amusement', 'score': 0.6187020540237427}, {'label': 'neutral', 'score': 0.37057235836982727}, {'label': 'joy', 'score': 0.005794854834675789}, {'label': 'annoyance', 'score': 0.0008990404894575477}, {'label': 'admiration', 'score': 0.0006230718572624028}]
[{'label': 'amusement', 'score': 0.7067726254463196}, {'label': 'neutral', 'score': 0.2830435633659363}, {'label': 'joy', 'score': 0.005353760905563831}, {'label': 'annoyance', 'score': 0.0009862446459010243}, {'label': 'disgust', 'score': 0.0005183324683457613}]
[{'label': 'amusement', 'score': 0.8689392805099487}, {'label': 'neutral', 'score': 0.12107674777507782}, {'label': 'joy', 'score': 0.006384380627423525}, {'label': 'annoyance', 'score': 0.0007452371646650136}, {'label': 'disgust', 'score': 0.000383822713047266}]
[{'label': 'amusement', 'score': 0.9371778964996338}, {'label': 'neutral', 'score': 0.05633136257529259}, {'label': 'joy', 'score': 0.0031721361447125673}, {'label': 'annoyance', 'score': 0.0007442117785103619}, {'label': 'disgust', 'score': 0.00048305472591891885}]
[{'label': 'amusement', 'score': 0.9200272560119629}, {'label': 'neutral', 'score': 0.07300575822591782}, {'label': 'joy', 'score': 0.003059248672798276}, {'label': 'annoyance', 'score': 0.0009989776881411672}, {'label': 'disgust', 'score': 0.0005155798280611634}]
[{'label': 'amusement', 'score': 0.6592400670051575}, {'label': 'neutral', 'score': 0.3312452435493469}, {'label': 'joy', 'score': 0.003752891905605793}, {'label': 'annoyance', 'score': 0.0012469112407416105}, {'label': 'admiration', 'score': 0.0007727731135673821}]
[{'label': 'amusement', 'score': 0.8500100374221802}, {'label': 'neutral', 'score': 0.13788941502571106}, {'label': 'joy', 'score': 0.0086485855281353}, {'label': 'annoyance', 'score': 0.00044476366019807756}, {'label': 'admiration', 'score': 0.0004412761772982776}]
[{'label': 'amusement', 'score': 0.9048059582710266}, {'label': 'neutral', 'score': 0.08849572390317917}, {'label': 'joy', 'score': 0.003849354339763522}, {'label': 'annoyance', 'score': 0.0005407046410255134}, {'label': 'admiration', 'score': 0.00034018317819572985}]
[{'label': 'amusement', 'score': 0.9499684572219849}, {'label': 'neutral', 'score': 0.04383223131299019}, {'label': 'joy', 'score': 0.003909094259142876}, {'label': 'annoyance', 'score': 0.0004848022945225239}, {'label': 'admiration', 'score': 0.00022777017147745937}]
[{'label': 'amusement', 'score': 0.9515992403030396}, {'label': 'neutral', 'score': 0.04210043326020241}, {'label': 'joy', 'score': 0.003914585802704096}, {'label': 'annoyance', 'score': 0.0005022666300646961}, {'label': 'approval', 'score': 0.00025556155014783144}]
[{'label': 'amusement', 'score': 0.8435043096542358}, {'label': 'neutral', 'score': 0.1492738276720047}, {'label': 'joy', 'score': 0.0036080065183341503}, {'label': 'annoyance', 'score': 0.0008792341104708612}, {'label': 'approval', 'score': 0.0005335204186849296}]
[{'label': 'amusement', 'score': 0.5777063965797424}, {'label': 'neutral', 'score': 0.41222015023231506}, {'label': 'joy', 'score': 0.004370465409010649}, {'label': 'admiration', 'score': 0.0010476785246282816}, {'label': 'annoyance', 'score': 0.0010451432317495346}]
[{'label': 'amusement', 'score': 0.7850569486618042}, {'label': 'neutral', 'score': 0.20445577800273895}, {'label': 'joy', 'score': 0.006016111932694912}, {'label': 'annoyance', 'score': 0.0008942485437728465}, {'label': 'admiration', 'score': 0.0007960672373883426}]
[{'label': 'amusement', 'score': 0.8595866560935974}, {'label': 'neutral', 'score': 0.12837634980678558}, {'label': 'joy', 'score': 0.008579625748097897}, {'label': 'annoyance', 'score': 0.0005898824310861528}, {'label': 'admiration', 'score': 0.0004901280626654625}]
[{'label': 'amusement', 'score': 0.8921409845352173}, {'label': 'neutral', 'score': 0.09703155606985092}, {'label': 'joy', 'score': 0.007628782652318478}, {'label': 'annoyance', 'score': 0.000485086755361408}, {'label': 'admiration', 'score': 0.0004612569173332304}]
[{'label': 'amusement', 'score': 0.6763468980789185}, {'label': 'neutral', 'score': 0.31576862931251526}, {'label': 'joy', 'score': 0.003356347093358636}, {'label': 'annoyance', 'score': 0.0009603104554116726}, {'label': 'approval', 'score': 0.0007292900700122118}]
[{'label': 'amusement', 'score': 0.6618421673774719}, {'label': 'neutral', 'score': 0.33085861802101135}, {'label': 'joy', 'score': 0.0026473570615053177}, {'label': 'approval', 'score': 0.000794404826592654}, {'label': 'annoyance', 'score': 0.0007561538950540125}]
[{'label': 'neutral', 'score': 0.5202677249908447}, {'label': 'amusement', 'score': 0.47208619117736816}, {'label': 'joy', 'score': 0.002703110920265317}, {'label': 'approval', 'score': 0.0007957624038681388}, {'label': 'annoyance', 'score': 0.0006968164234422147}]
[{'label': 'amusement', 'score': 0.650363564491272}, {'label': 'neutral', 'score': 0.3405681252479553}, {'label': 'joy', 'score': 0.004432057961821556}, {'label': 'approval', 'score': 0.0008055052603594959}, {'label': 'admiration', 'score': 0.0007169629679992795}]
[{'label': 'amusement', 'score': 0.8093162775039673}, {'label': 'neutral', 'score': 0.18251194059848785}, {'label': 'joy', 'score': 0.0038662271108478308}, {'label': 'admiration', 'score': 0.0007783481269143522}, {'label': 'approval', 'score': 0.0006916117272339761}]
[{'label': 'amusement', 'score': 0.7914409637451172}, {'label': 'neutral', 'score': 0.1999184936285019}, {'label': 'joy', 'score': 0.00412572780624032}, {'label': 'annoyance', 'score': 0.0007388140074908733}, {'label': 'admiration', 'score': 0.0006749249878339469}]
[{'label': 'amusement', 'score': 0.5605762600898743}, {'label': 'neutral', 'score': 0.4311787486076355}, {'label': 'joy', 'score': 0.0026741286274045706}, {'label': 'admiration', 'score': 0.001066101947799325}, {'label': 'approval', 'score': 0.0009753588237799704}]
[{'label': 'amusement', 'score': 0.6060618162155151}, {'label': 'neutral', 'score': 0.3846069574356079}, {'label': 'joy', 'score': 0.004142302088439465}, {'label': 'annoyance', 'score': 0.0014667590148746967}, {'label': 'approval', 'score': 0.0006431267829611897}]
[{'label': 'amusement', 'score': 0.5854946970939636}, {'label': 'neutral', 'score': 0.4045746624469757}, {'label': 'joy', 'score': 0.004967877175658941}, {'label': 'annoyance', 'score': 0.000893559365067631}, {'label': 'approval', 'score': 0.0006504032062366605}]
[{'label': 'neutral', 'score': 0.9515457153320312}, {'label': 'amusement', 'score': 0.040502291172742844}, {'label': 'sadness', 'score': 0.0021590087562799454}, {'label': 'joy', 'score': 0.0008188790525309741}, {'label': 'annoyance', 'score': 0.0007716418476775289}]
[{'label': 'neutral', 'score': 0.9774951338768005}, {'label': 'amusement', 'score': 0.014625773765146732}, {'label': 'sadness', 'score': 0.0022922202479094267}, {'label': 'joy', 'score': 0.0005662802141159773}, {'label': 'optimism', 'score': 0.0004962427774444222}]
[{'label': 'neutral', 'score': 0.9809635877609253}, {'label': 'amusement', 'score': 0.011941865086555481}, {'label': 'sadness', 'score': 0.0019327150657773018}, {'label': 'optimism', 'score': 0.0005403999239206314}, {'label': 'joy', 'score': 0.0005149701028130949}]
[{'label': 'neutral', 'score': 0.9752065539360046}, {'label': 'amusement', 'score': 0.015179253183305264}, {'label': 'sadness', 'score': 0.002596210455521941}, {'label': 'joy', 'score': 0.0012104945490136743}, {'label': 'desire', 'score': 0.0007191904587671161}]
[{'label': 'neutral', 'score': 0.9277024269104004}, {'label': 'amusement', 'score': 0.06047284975647926}, {'label': 'sadness', 'score': 0.0028778398409485817}, {'label': 'joy', 'score': 0.0020106008742004633}, {'label': 'realization', 'score': 0.0008036150829866529}]
[{'label': 'neutral', 'score': 0.7716975808143616}, {'label': 'amusement', 'score': 0.21309733390808105}, {'label': 'joy', 'score': 0.003919423557817936}, {'label': 'sadness', 'score': 0.0033702647779136896}, {'label': 'realization', 'score': 0.001225572545081377}]
[{'label': 'neutral', 'score': 0.7709152698516846}, {'label': 'amusement', 'score': 0.21865585446357727}, {'label': 'joy', 'score': 0.0025536129251122475}, {'label': 'sadness', 'score': 0.0016163839027285576}, {'label': 'annoyance', 'score': 0.0008542449795641005}]
[{'label': 'neutral', 'score': 0.9388319253921509}, {'label': 'amusement', 'score': 0.04327467828989029}, {'label': 'sadness', 'score': 0.009553704410791397}, {'label': 'joy', 'score': 0.0010989740258082747}, {'label': 'annoyance', 'score': 0.0007447446114383638}]
[{'label': 'neutral', 'score': 0.9432728886604309}, {'label': 'amusement', 'score': 0.03530833497643471}, {'label': 'sadness', 'score': 0.012369336560368538}, {'label': 'joy', 'score': 0.00144139991607517}, {'label': 'annoyance', 'score': 0.0007272990187630057}]
[{'label': 'neutral', 'score': 0.9464723467826843}, {'label': 'amusement', 'score': 0.03166358545422554}, {'label': 'sadness', 'score': 0.01226489432156086}, {'label': 'joy', 'score': 0.0016381490277126431}, {'label': 'annoyance', 'score': 0.0007642219425179064}]
[{'label': 'neutral', 'score': 0.9528035521507263}, {'label': 'amusement', 'score': 0.032727546989917755}, {'label': 'sadness', 'score': 0.006271566264331341}, {'label': 'joy', 'score': 0.0015050227520987391}, {'label': 'annoyance', 'score': 0.0007165426504798234}]
[{'label': 'neutral', 'score': 0.9097263813018799}, {'label': 'amusement', 'score': 0.07666102051734924}, {'label': 'sadness', 'score': 0.00415435153990984}, {'label': 'joy', 'score': 0.0023736904840916395}, {'label': 'desire', 'score': 0.0007043788209557533}]
[{'label': 'neutral', 'score': 0.8617328405380249}, {'label': 'amusement', 'score': 0.12034304440021515}, {'label': 'sadness', 'score': 0.005778267979621887}, {'label': 'joy', 'score': 0.004221550188958645}, {'label': 'desire', 'score': 0.0009655386675149202}]
[{'label': 'neutral', 'score': 0.6777835488319397}, {'label': 'amusement', 'score': 0.3088930547237396}, {'label': 'sadness', 'score': 0.0035601924173533916}, {'label': 'joy', 'score': 0.0031113007571548223}, {'label': 'annoyance', 'score': 0.0006671393057331443}]
[{'label': 'neutral', 'score': 0.5279124975204468}, {'label': 'amusement', 'score': 0.4581001102924347}, {'label': 'joy', 'score': 0.003942258656024933}, {'label': 'sadness', 'score': 0.003104480681940913}, {'label': 'realization', 'score': 0.0011103157885372639}]
[{'label': 'amusement', 'score': 0.668405294418335}, {'label': 'neutral', 'score': 0.3207769989967346}, {'label': 'joy', 'score': 0.005217087920755148}, {'label': 'sadness', 'score': 0.0008746606763452291}, {'label': 'annoyance', 'score': 0.0008619066793471575}]
[{'label': 'amusement', 'score': 0.5376728773117065}, {'label': 'neutral', 'score': 0.451632022857666}, {'label': 'joy', 'score': 0.004688936751335859}, {'label': 'sadness', 'score': 0.0010220874100923538}, {'label': 'annoyance', 'score': 0.000907071225810796}]
[{'label': 'neutral', 'score': 0.9517005085945129}, {'label': 'amusement', 'score': 0.04121643304824829}, {'label': 'joy', 'score': 0.0020122621208429337}, {'label': 'sadness', 'score': 0.0012666434049606323}, {'label': 'admiration', 'score': 0.0004365433123894036}]
[{'label': 'neutral', 'score': 0.9273924827575684}, {'label': 'amusement', 'score': 0.06540574878454208}, {'label': 'joy', 'score': 0.0019847422372549772}, {'label': 'sadness', 'score': 0.0011601230362430215}, {'label': 'annoyance', 'score': 0.00041680908179841936}]
[{'label': 'amusement', 'score': 0.5926505923271179}, {'label': 'neutral', 'score': 0.3961726725101471}, {'label': 'joy', 'score': 0.006475985050201416}, {'label': 'annoyance', 'score': 0.0007555036572739482}, {'label': 'approval', 'score': 0.0004953669267706573}]
[{'label': 'neutral', 'score': 0.6439650654792786}, {'label': 'amusement', 'score': 0.3418879210948944}, {'label': 'joy', 'score': 0.008303586393594742}, {'label': 'admiration', 'score': 0.0008429832523688674}, {'label': 'approval', 'score': 0.0005930608022026718}]
[{'label': 'neutral', 'score': 0.8888453841209412}, {'label': 'amusement', 'score': 0.10022816061973572}, {'label': 'joy', 'score': 0.005048942752182484}, {'label': 'admiration', 'score': 0.0007102212402969599}, {'label': 'sadness', 'score': 0.000617737416177988}]
[{'label': 'amusement', 'score': 0.8870595097541809}, {'label': 'neutral', 'score': 0.10036178678274155}, {'label': 'joy', 'score': 0.009321640245616436}, {'label': 'annoyance', 'score': 0.00037270886241458356}, {'label': 'approval', 'score': 0.00033119184081442654}]
[{'label': 'amusement', 'score': 0.9679189324378967}, {'label': 'neutral', 'score': 0.021692825481295586}, {'label': 'joy', 'score': 0.00838550366461277}, {'label': 'annoyance', 'score': 0.00034356614924035966}, {'label': 'disgust', 'score': 0.0001668699987931177}]
[{'label': 'amusement', 'score': 0.844874382019043}, {'label': 'neutral', 'score': 0.14475250244140625}, {'label': 'joy', 'score': 0.006211067549884319}, {'label': 'annoyance', 'score': 0.0007191107724793255}, {'label': 'disgust', 'score': 0.00038338935701176524}]
[{'label': 'neutral', 'score': 0.9854191541671753}, {'label': 'sadness', 'score': 0.005715108476579189}, {'label': 'amusement', 'score': 0.0020256591960787773}, {'label': 'realization', 'score': 0.0010074670426547527}, {'label': 'optimism', 'score': 0.0007741804583929479}]
[{'label': 'neutral', 'score': 0.9838821887969971}, {'label': 'sadness', 'score': 0.003267171559855342}, {'label': 'optimism', 'score': 0.002839721040800214}, {'label': 'admiration', 'score': 0.0022834150586277246}, {'label': 'grief', 'score': 0.001174691366031766}]
[{'label': 'neutral', 'score': 0.9877693057060242}, {'label': 'optimism', 'score': 0.0029117148369550705}, {'label': 'sadness', 'score': 0.002062295563519001}, {'label': 'admiration', 'score': 0.001892444328404963}, {'label': 'approval', 'score': 0.0007645211298950016}]
[{'label': 'neutral', 'score': 0.982939600944519}, {'label': 'optimism', 'score': 0.004413365852087736}, {'label': 'sadness', 'score': 0.003522672923281789}, {'label': 'admiration', 'score': 0.0018309666775166988}, {'label': 'desire', 'score': 0.0008630466763861477}]
[{'label': 'neutral', 'score': 0.9866337776184082}, {'label': 'optimism', 'score': 0.003566425759345293}, {'label': 'sadness', 'score': 0.0025460838805884123}, {'label': 'admiration', 'score': 0.0013582435203716159}, {'label': 'desire', 'score': 0.0007439994369633496}]
[{'label': 'neutral', 'score': 0.9538273215293884}, {'label': 'sadness', 'score': 0.017006313428282738}, {'label': 'optimism', 'score': 0.004640514496713877}, {'label': 'fear', 'score': 0.003948144614696503}, {'label': 'grief', 'score': 0.0034949094988405704}]
[{'label': 'neutral', 'score': 0.8972689509391785}, {'label': 'sadness', 'score': 0.05626106634736061}, {'label': 'grief', 'score': 0.00807241816073656}, {'label': 'fear', 'score': 0.0074938819743692875}, {'label': 'optimism', 'score': 0.005377461202442646}]
[{'label': 'neutral', 'score': 0.8284279108047485}, {'label': 'sadness', 'score': 0.11005517095327377}, {'label': 'grief', 'score': 0.015598726458847523}, {'label': 'disappointment', 'score': 0.0068930950947105885}, {'label': 'anger', 'score': 0.006807080004364252}]
[{'label': 'neutral', 'score': 0.8777263760566711}, {'label': 'sadness', 'score': 0.0645783543586731}, {'label': 'grief', 'score': 0.011800926178693771}, {'label': 'optimism', 'score': 0.008932608179748058}, {'label': 'anger', 'score': 0.007565434090793133}]
[{'label': 'neutral', 'score': 0.9763023853302002}, {'label': 'optimism', 'score': 0.009505636058747768}, {'label': 'sadness', 'score': 0.0039844149723649025}, {'label': 'anger', 'score': 0.0018069682409986854}, {'label': 'admiration', 'score': 0.0014252817491069436}]
[{'label': 'neutral', 'score': 0.7492220997810364}, {'label': 'pride', 'score': 0.07019518315792084}, {'label': 'anger', 'score': 0.0666312575340271}, {'label': 'optimism', 'score': 0.02762911468744278}, {'label': 'realization', 'score': 0.022480696439743042}]
[{'label': 'neutral', 'score': 0.9571117758750916}, {'label': 'anger', 'score': 0.009247385896742344}, {'label': 'optimism', 'score': 0.00921595934778452}, {'label': 'grief', 'score': 0.0035392134450376034}, {'label': 'pride', 'score': 0.003348363796249032}]
[{'label': 'neutral', 'score': 0.9610735177993774}, {'label': 'optimism', 'score': 0.011123307049274445}, {'label': 'sadness', 'score': 0.007295364513993263}, {'label': 'anger', 'score': 0.005326530896127224}, {'label': 'grief', 'score': 0.0036295221652835608}]
[{'label': 'neutral', 'score': 0.8957856297492981}, {'label': 'sadness', 'score': 0.033312782645225525}, {'label': 'anger', 'score': 0.024004705250263214}, {'label': 'grief', 'score': 0.012102492153644562}, {'label': 'optimism', 'score': 0.010928194969892502}]
[{'label': 'neutral', 'score': 0.7789314985275269}, {'label': 'sadness', 'score': 0.08845355361700058}, {'label': 'anger', 'score': 0.05264447629451752}, {'label': 'grief', 'score': 0.025610363110899925}, {'label': 'optimism', 'score': 0.014058476313948631}]
[{'label': 'neutral', 'score': 0.8722881078720093}, {'label': 'sadness', 'score': 0.05797310918569565}, {'label': 'anger', 'score': 0.019816983491182327}, {'label': 'grief', 'score': 0.01630849391222}, {'label': 'optimism', 'score': 0.00887779239565134}]
[{'label': 'neutral', 'score': 0.9267741441726685}, {'label': 'sadness', 'score': 0.0312128197401762}, {'label': 'anger', 'score': 0.012107128277420998}, {'label': 'grief', 'score': 0.00852048397064209}, {'label': 'optimism', 'score': 0.005755700636655092}]
[{'label': 'neutral', 'score': 0.9580102562904358}, {'label': 'optimism', 'score': 0.012992105446755886}, {'label': 'admiration', 'score': 0.008851395919919014}, {'label': 'anger', 'score': 0.006324040703475475}, {'label': 'grief', 'score': 0.0023797403555363417}]
[{'label': 'neutral', 'score': 0.9691811800003052}, {'label': 'optimism', 'score': 0.012234864756464958}, {'label': 'admiration', 'score': 0.006548889447003603}, {'label': 'anger', 'score': 0.0027742290403693914}, {'label': 'grief', 'score': 0.001439439132809639}]
[{'label': 'neutral', 'score': 0.9471760392189026}, {'label': 'optimism', 'score': 0.019208895042538643}, {'label': 'admiration', 'score': 0.00955522432923317}, {'label': 'pride', 'score': 0.004008959047496319}, {'label': 'anger', 'score': 0.0038295183330774307}]
