[{'label': 'fear', 'score': 0.914579451084137}, {'label': 'neutral', 'score': 0.03228474035859108}, {'label': 'sadness', 'score': 0.029377207159996033}, {'label': 'nervousness', 'score': 0.012540335766971111}, {'label': 'disappointment', 'score': 0.004342852160334587}]
[{'label': 'neutral', 'score': 0.898626446723938}, {'label': 'admiration', 'score': 0.05008881166577339}, {'label': 'disapproval', 'score': 0.015635179355740547}, {'label': 'approval', 'score': 0.010548514313995838}, {'label': 'optimism', 'score': 0.006189683917909861}]
[{'label': 'neutral', 'score': 0.9794334173202515}, {'label': 'approval', 'score': 0.004574080463498831}, {'label': 'admiration', 'score': 0.0045471410267055035}, {'label': 'optimism', 'score': 0.0019665108993649483}, {'label': 'desire', 'score': 0.0017686223145574331}]
[{'label': 'neutral', 'score': 0.9581305384635925}, {'label': 'admiration', 'score': 0.020971111953258514}, {'label': 'approval', 'score': 0.0064352769404649734}, {'label': 'optimism', 'score': 0.0032259421423077583}, {'label': 'disapproval', 'score': 0.0025912870187312365}]
[{'label': 'neutral', 'score': 0.8955022096633911}, {'label': 'admiration', 'score': 0.07301975041627884}, {'label': 'approval', 'score': 0.008231142535805702}, {'label': 'optimism', 'score': 0.005899426061660051}, {'label': 'disapproval', 'score': 0.003567000851035118}]
[{'label': 'neutral', 'score': 0.8448441624641418}, {'label': 'admiration', 'score': 0.12301328033208847}, {'label': 'approval', 'score': 0.0062972791492938995}, {'label': 'optimism', 'score': 0.006165904458612204}, {'label': 'disapproval', 'score': 0.00529840774834156}]
[{'label': 'neutral', 'score': 0.8917092680931091}, {'label': 'admiration', 'score': 0.05932433903217316}, {'label': 'surprise', 'score': 0.010682686232030392}, {'label': 'optimism', 'score': 0.00830476637929678}, {'label': 'approval', 'score': 0.005406607408076525}]
[{'label': 'neutral', 'score': 0.962417483329773}, {'label': 'admiration', 'score': 0.014582505449652672}, {'label': 'optimism', 'score': 0.005716514308005571}, {'label': 'disapproval', 'score': 0.0035757822915911674}, {'label': 'disappointment', 'score': 0.00281929736956954}]
[{'label': 'neutral', 'score': 0.9795239567756653}, {'label': 'optimism', 'score': 0.00393527839332819}, {'label': 'disapproval', 'score': 0.003085062839090824}, {'label': 'desire', 'score': 0.0027841597329825163}, {'label': 'disappointment', 'score': 0.00238408031873405}]
[{'label': 'neutral', 'score': 0.9774249792098999}, {'label': 'curiosity', 'score': 0.006133046466857195}, {'label': 'confusion', 'score': 0.004413921851664782}, {'label': 'disappointment', 'score': 0.0018368150340393186}, {'label': 'admiration', 'score': 0.0015959310112521052}]
[{'label': 'neutral', 'score': 0.9875265955924988}, {'label': 'curiosity', 'score': 0.003769736969843507}, {'label': 'confusion', 'score': 0.0016448183450847864}, {'label': 'desire', 'score': 0.0010400693863630295}, {'label': 'disappointment', 'score': 0.0009835094679147005}]
[{'label': 'neutral', 'score': 0.9874114394187927}, {'label': 'curiosity', 'score': 0.003829041961580515}, {'label': 'confusion', 'score': 0.0017905166605487466}, {'label': 'desire', 'score': 0.0009855307871475816}, {'label': 'disappointment', 'score': 0.0009794847574084997}]
[{'label': 'neutral', 'score': 0.9928423166275024}, {'label': 'admiration', 'score': 0.001594996894709766}, {'label': 'optimism', 'score': 0.0007917330949567258}, {'label': 'disappointment', 'score': 0.0005978932022117078}, {'label': 'approval', 'score': 0.0005307989777065814}]
[{'label': 'neutral', 'score': 0.9857028126716614}, {'label': 'admiration', 'score': 0.005615111906081438}, {'label': 'optimism', 'score': 0.0014652336249127984}, {'label': 'approval', 'score': 0.0009802455315366387}, {'label': 'confusion', 'score': 0.0008188863284885883}]
[{'label': 'neutral', 'score': 0.9864326119422913}, {'label': 'admiration', 'score': 0.004755378235131502}, {'label': 'optimism', 'score': 0.0017085712170228362}, {'label': 'approval', 'score': 0.001049612881615758}, {'label': 'confusion', 'score': 0.0008358488557860255}]
[{'label': 'neutral', 'score': 0.9645971059799194}, {'label': 'admiration', 'score': 0.01602254994213581}, {'label': 'optimism', 'score': 0.0035211292561143637}, {'label': 'approval', 'score': 0.0028142137452960014}, {'label': 'surprise', 'score': 0.0025200960226356983}]
[{'label': 'neutral', 'score': 0.9738392233848572}, {'label': 'admiration', 'score': 0.009770363569259644}, {'label': 'optimism', 'score': 0.0028396216221153736}, {'label': 'approval', 'score': 0.0023713079281151295}, {'label': 'surprise', 'score': 0.002007324481382966}]
[{'label': 'neutral', 'score': 0.9606392979621887}, {'label': 'surprise', 'score': 0.010448594577610493}, {'label': 'admiration', 'score': 0.006142731290310621}, {'label': 'optimism', 'score': 0.003910587169229984}, {'label': 'excitement', 'score': 0.0028157273773103952}]
[{'label': 'neutral', 'score': 0.9556655883789062}, {'label': 'surprise', 'score': 0.012125297449529171}, {'label': 'optimism', 'score': 0.004205690231174231}, {'label': 'admiration', 'score': 0.004176522605121136}, {'label': 'curiosity', 'score': 0.0034863902255892754}]
[{'label': 'neutral', 'score': 0.9682639241218567}, {'label': 'curiosity', 'score': 0.008201170712709427}, {'label': 'admiration', 'score': 0.003754993434995413}, {'label': 'surprise', 'score': 0.002422186080366373}, {'label': 'desire', 'score': 0.0021538366563618183}]
[{'label': 'neutral', 'score': 0.969993531703949}, {'label': 'curiosity', 'score': 0.006932071875780821}, {'label': 'admiration', 'score': 0.003814365714788437}, {'label': 'surprise', 'score': 0.002212063642218709}, {'label': 'desire', 'score': 0.0021458487026393414}]
[{'label': 'neutral', 'score': 0.9757714867591858}, {'label': 'admiration', 'score': 0.00984885822981596}, {'label': 'approval', 'score': 0.002331764902919531}, {'label': 'disapproval', 'score': 0.001796796452254057}, {'label': 'desire', 'score': 0.00169467949308455}]
[{'label': 'neutral', 'score': 0.9180001020431519}, {'label': 'admiration', 'score': 0.05802943930029869}, {'label': 'approval', 'score': 0.007188422605395317}, {'label': 'disapproval', 'score': 0.0034336589742451906}, {'label': 'optimism', 'score': 0.0024719845969229937}]
[{'label': 'neutral', 'score': 0.8193230628967285}, {'label': 'admiration', 'score': 0.15357553958892822}, {'label': 'approval', 'score': 0.01091323234140873}, {'label': 'optimism', 'score': 0.00382236554287374}, {'label': 'disapproval', 'score': 0.0031977819744497538}]
[{'label': 'neutral', 'score': 0.8820845484733582}, {'label': 'admiration', 'score': 0.09298735111951828}, {'label': 'approval', 'score': 0.008968891575932503}, {'label': 'optimism', 'score': 0.003809827147051692}, {'label': 'disapproval', 'score': 0.0030498881824314594}]
[{'label': 'neutral', 'score': 0.8287920355796814}, {'label': 'admiration', 'score': 0.13037019968032837}, {'label': 'approval', 'score': 0.01249637734144926}, {'label': 'optimism', 'score': 0.005283684935420752}, {'label': 'disapproval', 'score': 0.003524190280586481}]
[{'label': 'neutral', 'score': 0.9010179042816162}, {'label': 'admiration', 'score': 0.0542043037712574}, {'label': 'approval', 'score': 0.008722776547074318}, {'label': 'surprise', 'score': 0.0067015583626925945}, {'label': 'optimism', 'score': 0.005861030425876379}]
[{'label': 'neutral', 'score': 0.9718114137649536}, {'label': 'admiration', 'score': 0.009614471346139908}, {'label': 'amusement', 'score': 0.0026747898664325476}, {'label': 'approval', 'score': 0.0023581350687891245}, {'label': 'optimism', 'score': 0.0017247317591682076}]
[{'label': 'neutral', 'score': 0.9824947714805603}, {'label': 'admiration', 'score': 0.0048070927150547504}, {'label': 'curiosity', 'score': 0.0015204735100269318}, {'label': 'approval', 'score': 0.0013289970811456442}, {'label': 'desire', 'score': 0.00132856797426939}]
[{'label': 'neutral', 'score': 0.9799357652664185}, {'label': 'admiration', 'score': 0.006964252330362797}, {'label': 'curiosity', 'score': 0.002360059879720211}, {'label': 'approval', 'score': 0.001607131096534431}, {'label': 'disapproval', 'score': 0.001579885371029377}]
[{'label': 'neutral', 'score': 0.979854166507721}, {'label': 'admiration', 'score': 0.006079226732254028}, {'label': 'curiosity', 'score': 0.002732390072196722}, {'label': 'desire', 'score': 0.0016472034621983767}, {'label': 'confusion', 'score': 0.0016289822524413466}]
[{'label': 'neutral', 'score': 0.9710755348205566}, {'label': 'admiration', 'score': 0.011109888553619385}, {'label': 'curiosity', 'score': 0.003078747307881713}, {'label': 'disapproval', 'score': 0.0022190387826412916}, {'label': 'approval', 'score': 0.002187965204939246}]
[{'label': 'neutral', 'score': 0.9098734259605408}, {'label': 'admiration', 'score': 0.04588811844587326}, {'label': 'curiosity', 'score': 0.010864194482564926}, {'label': 'approval', 'score': 0.0061106691136956215}, {'label': 'surprise', 'score': 0.006058806553483009}]
[{'label': 'neutral', 'score': 0.8807557821273804}, {'label': 'admiration', 'score': 0.03128040209412575}, {'label': 'surprise', 'score': 0.028600115329027176}, {'label': 'curiosity', 'score': 0.02632978931069374}, {'label': 'excitement', 'score': 0.007176922168582678}]
[{'label': 'surprise', 'score': 0.39710113406181335}, {'label': 'neutral', 'score': 0.37333276867866516}, {'label': 'curiosity', 'score': 0.13953687250614166}, {'label': 'excitement', 'score': 0.035948727279901505}, {'label': 'admiration', 'score': 0.017262961715459824}]
[{'label': 'surprise', 'score': 0.3944149911403656}, {'label': 'neutral', 'score': 0.3793075382709503}, {'label': 'curiosity', 'score': 0.1363094300031662}, {'label': 'excitement', 'score': 0.03660556674003601}, {'label': 'admiration', 'score': 0.0173453651368618}]
[{'label': 'neutral', 'score': 0.9264737367630005}, {'label': 'curiosity', 'score': 0.030728140845894814}, {'label': 'confusion', 'score': 0.011278846301138401}, {'label': 'surprise', 'score': 0.00662813289090991}, {'label': 'admiration', 'score': 0.004550557117909193}]
[{'label': 'neutral', 'score': 0.9265919923782349}, {'label': 'curiosity', 'score': 0.030125554651021957}, {'label': 'confusion', 'score': 0.010886271484196186}, {'label': 'surprise', 'score': 0.007223514840006828}, {'label': 'admiration', 'score': 0.004597923252731562}]
[{'label': 'neutral', 'score': 0.9591505527496338}, {'label': 'curiosity', 'score': 0.011832660995423794}, {'label': 'admiration', 'score': 0.006335088983178139}, {'label': 'confusion', 'score': 0.0038371013943105936}, {'label': 'approval', 'score': 0.00288549461401999}]
[{'label': 'neutral', 'score': 0.9208081960678101}, {'label': 'admiration', 'score': 0.03156624361872673}, {'label': 'curiosity', 'score': 0.02045414038002491}, {'label': 'approval', 'score': 0.0043188948184251785}, {'label': 'confusion', 'score': 0.0038221636787056923}]
[{'label': 'neutral', 'score': 0.919640064239502}, {'label': 'admiration', 'score': 0.03365230932831764}, {'label': 'curiosity', 'score': 0.01963847503066063}, {'label': 'approval', 'score': 0.004263842012733221}, {'label': 'confusion', 'score': 0.0035263407044112682}]
[{'label': 'neutral', 'score': 0.871417760848999}, {'label': 'admiration', 'score': 0.07550328969955444}, {'label': 'curiosity', 'score': 0.012045621871948242}, {'label': 'approval', 'score': 0.006975963246077299}, {'label': 'surprise', 'score': 0.0065000313334167}]
[{'label': 'neutral', 'score': 0.8953196406364441}, {'label': 'admiration', 'score': 0.06939898431301117}, {'label': 'desire', 'score': 0.0055368985049426556}, {'label': 'curiosity', 'score': 0.0046771857887506485}, {'label': 'approval', 'score': 0.004240086302161217}]
[{'label': 'neutral', 'score': 0.9050754904747009}, {'label': 'admiration', 'score': 0.06202048063278198}, {'label': 'desire', 'score': 0.005343645811080933}, {'label': 'curiosity', 'score': 0.004415956325829029}, {'label': 'approval', 'score': 0.003867428284138441}]
[{'label': 'neutral', 'score': 0.9608325362205505}, {'label': 'admiration', 'score': 0.012216423638164997}, {'label': 'amusement', 'score': 0.003498302074149251}, {'label': 'desire', 'score': 0.0033458478283137083}, {'label': 'excitement', 'score': 0.0030432611238211393}]
[{'label': 'neutral', 'score': 0.9659165740013123}, {'label': 'admiration', 'score': 0.006634918972849846}, {'label': 'curiosity', 'score': 0.003379580331966281}, {'label': 'amusement', 'score': 0.0031619486398994923}, {'label': 'excitement', 'score': 0.003019021824002266}]
[{'label': 'neutral', 'score': 0.9212368726730347}, {'label': 'curiosity', 'score': 0.019813014194369316}, {'label': 'admiration', 'score': 0.018051348626613617}, {'label': 'amusement', 'score': 0.00847950205206871}, {'label': 'excitement', 'score': 0.007768785580992699}]
[{'label': 'neutral', 'score': 0.8956234455108643}, {'label': 'admiration', 'score': 0.05432537943124771}, {'label': 'amusement', 'score': 0.012883846648037434}, {'label': 'excitement', 'score': 0.0087658129632473}, {'label': 'approval', 'score': 0.007532618008553982}]
[{'label': 'neutral', 'score': 0.6833463311195374}, {'label': 'admiration', 'score': 0.26608315110206604}, {'label': 'approval', 'score': 0.015165452845394611}, {'label': 'excitement', 'score': 0.009252581745386124}, {'label': 'amusement', 'score': 0.005570441950112581}]
[{'label': 'neutral', 'score': 0.4899965822696686}, {'label': 'admiration', 'score': 0.4659344553947449}, {'label': 'approval', 'score': 0.019544802606105804}, {'label': 'disapproval', 'score': 0.005763255525380373}, {'label': 'excitement', 'score': 0.003451663302257657}]
[{'label': 'neutral', 'score': 0.7387769818305969}, {'label': 'admiration', 'score': 0.22879675030708313}, {'label': 'approval', 'score': 0.014198487624526024}, {'label': 'disapproval', 'score': 0.003741026856005192}, {'label': 'curiosity', 'score': 0.0023357602767646313}]
[{'label': 'neutral', 'score': 0.9150850772857666}, {'label': 'admiration', 'score': 0.06924747675657272}, {'label': 'approval', 'score': 0.005970499012619257}, {'label': 'optimism', 'score': 0.0013741147704422474}, {'label': 'disapproval', 'score': 0.0012661642394959927}]
[{'label': 'neutral', 'score': 0.34737128019332886}, {'label': 'curiosity', 'score': 0.3422712981700897}, {'label': 'surprise', 'score': 0.258261114358902}, {'label': 'confusion', 'score': 0.017681952565908432}, {'label': 'excitement', 'score': 0.009935501962900162}]
[{'label': 'curiosity', 'score': 0.5081535577774048}, {'label': 'neutral', 'score': 0.4008820652961731}, {'label': 'surprise', 'score': 0.05401847884058952}, {'label': 'confusion', 'score': 0.012903187423944473}, {'label': 'excitement', 'score': 0.004591555334627628}]
[{'label': 'neutral', 'score': 0.9596914052963257}, {'label': 'curiosity', 'score': 0.021971432492136955}, {'label': 'sadness', 'score': 0.0033193035051226616}, {'label': 'confusion', 'score': 0.0026331741828471422}, {'label': 'admiration', 'score': 0.0023846712429076433}]
