[{'label': 'neutral', 'score': 0.846761167049408}, {'label': 'sadness', 'score': 0.09588176757097244}, {'label': 'caring', 'score': 0.014379749074578285}, {'label': 'optimism', 'score': 0.012408928945660591}, {'label': 'remorse', 'score': 0.006447270512580872}]
[{'label': 'neutral', 'score': 0.9162972569465637}, {'label': 'annoyance', 'score': 0.02747264876961708}, {'label': 'amusement', 'score': 0.02323189377784729}, {'label': 'caring', 'score': 0.006707485299557447}, {'label': 'anger', 'score': 0.0037167288828641176}]
[{'label': 'neutral', 'score': 0.947273313999176}, {'label': 'annoyance', 'score': 0.016404228284955025}, {'label': 'amusement', 'score': 0.007822025567293167}, {'label': 'caring', 'score': 0.007363604381680489}, {'label': 'fear', 'score': 0.003403170732781291}]
[{'label': 'neutral', 'score': 0.9444882869720459}, {'label': 'amusement', 'score': 0.013172720558941364}, {'label': 'caring', 'score': 0.01039956696331501}, {'label': 'annoyance', 'score': 0.009900115430355072}, {'label': 'joy', 'score': 0.004467366728931665}]
[{'label': 'neutral', 'score': 0.857826828956604}, {'label': 'amusement', 'score': 0.07020708173513412}, {'label': 'joy', 'score': 0.018686877563595772}, {'label': 'annoyance', 'score': 0.013105175457894802}, {'label': 'caring', 'score': 0.011633474379777908}]
[{'label': 'neutral', 'score': 0.8413437008857727}, {'label': 'amusement', 'score': 0.07220291346311569}, {'label': 'annoyance', 'score': 0.018549170345067978}, {'label': 'joy', 'score': 0.01783515326678753}, {'label': 'caring', 'score': 0.01663043349981308}]
[{'label': 'neutral', 'score': 0.8357830047607422}, {'label': 'amusement', 'score': 0.07126114517450333}, {'label': 'annoyance', 'score': 0.01952594891190529}, {'label': 'caring', 'score': 0.017088789492845535}, {'label': 'sadness', 'score': 0.015920400619506836}]
[{'label': 'neutral', 'score': 0.9094354510307312}, {'label': 'amusement', 'score': 0.02400626614689827}, {'label': 'sadness', 'score': 0.016846109181642532}, {'label': 'caring', 'score': 0.013550237752497196}, {'label': 'annoyance', 'score': 0.0089208222925663}]
[{'label': 'neutral', 'score': 0.8419946432113647}, {'label': 'amusement', 'score': 0.05670302361249924}, {'label': 'annoyance', 'score': 0.022618621587753296}, {'label': 'sadness', 'score': 0.017460938543081284}, {'label': 'caring', 'score': 0.014233064837753773}]
[{'label': 'neutral', 'score': 0.9413394331932068}, {'label': 'sadness', 'score': 0.0206401776522398}, {'label': 'caring', 'score': 0.014003000222146511}, {'label': 'annoyance', 'score': 0.006452877540141344}, {'label': 'amusement', 'score': 0.003654720028862357}]
[{'label': 'neutral', 'score': 0.8986401557922363}, {'label': 'sadness', 'score': 0.028148092329502106}, {'label': 'caring', 'score': 0.023135939612984657}, {'label': 'annoyance', 'score': 0.013540246523916721}, {'label': 'joy', 'score': 0.01309854257851839}]
[{'label': 'neutral', 'score': 0.8887677788734436}, {'label': 'caring', 'score': 0.028211060911417007}, {'label': 'joy', 'score': 0.024073690176010132}, {'label': 'sadness', 'score': 0.01737736351788044}, {'label': 'approval', 'score': 0.012135601602494717}]
[{'label': 'neutral', 'score': 0.8462031483650208}, {'label': 'joy', 'score': 0.04463520646095276}, {'label': 'sadness', 'score': 0.018829118460416794}, {'label': 'approval', 'score': 0.01844436675310135}, {'label': 'caring', 'score': 0.018411122262477875}]
[{'label': 'neutral', 'score': 0.8024695515632629}, {'label': 'joy', 'score': 0.07804470509290695}, {'label': 'amusement', 'score': 0.023675793781876564}, {'label': 'approval', 'score': 0.022828632965683937}, {'label': 'caring', 'score': 0.016680721193552017}]
[{'label': 'neutral', 'score': 0.8431894779205322}, {'label': 'joy', 'score': 0.05510156974196434}, {'label': 'amusement', 'score': 0.024598481133580208}, {'label': 'annoyance', 'score': 0.017068693414330482}, {'label': 'sadness', 'score': 0.01467866636812687}]
[{'label': 'neutral', 'score': 0.8574081063270569}, {'label': 'joy', 'score': 0.04238550737500191}, {'label': 'amusement', 'score': 0.022951211780309677}, {'label': 'annoyance', 'score': 0.01664823293685913}, {'label': 'caring', 'score': 0.014860577881336212}]
[{'label': 'neutral', 'score': 0.8704646825790405}, {'label': 'joy', 'score': 0.036230795085430145}, {'label': 'annoyance', 'score': 0.021004030480980873}, {'label': 'amusement', 'score': 0.018703732639551163}, {'label': 'caring', 'score': 0.012418951839208603}]
[{'label': 'neutral', 'score': 0.8271966576576233}, {'label': 'amusement', 'score': 0.06386181712150574}, {'label': 'joy', 'score': 0.04946404695510864}, {'label': 'caring', 'score': 0.01571369357407093}, {'label': 'approval', 'score': 0.011896129697561264}]
[{'label': 'neutral', 'score': 0.7709273099899292}, {'label': 'joy', 'score': 0.08608081191778183}, {'label': 'amusement', 'score': 0.07433255761861801}, {'label': 'caring', 'score': 0.018963750451803207}, {'label': 'approval', 'score': 0.016368458047509193}]
[{'label': 'neutral', 'score': 0.8619410991668701}, {'label': 'joy', 'score': 0.04089854285120964}, {'label': 'amusement', 'score': 0.033925771713256836}, {'label': 'caring', 'score': 0.019900431856513023}, {'label': 'approval', 'score': 0.012202710844576359}]
[{'label': 'neutral', 'score': 0.8909072279930115}, {'label': 'amusement', 'score': 0.023602167144417763}, {'label': 'joy', 'score': 0.022002296522259712}, {'label': 'caring', 'score': 0.014605032280087471}, {'label': 'annoyance', 'score': 0.01332062017172575}]
[{'label': 'neutral', 'score': 0.8783383965492249}, {'label': 'joy', 'score': 0.029752405360341072}, {'label': 'amusement', 'score': 0.020689595490694046}, {'label': 'annoyance', 'score': 0.0169551819562912}, {'label': 'caring', 'score': 0.014620515517890453}]
[{'label': 'neutral', 'score': 0.8688349723815918}, {'label': 'amusement', 'score': 0.02845117077231407}, {'label': 'annoyance', 'score': 0.02282312698662281}, {'label': 'joy', 'score': 0.0209511611610651}, {'label': 'sadness', 'score': 0.010363036766648293}]
[{'label': 'neutral', 'score': 0.8557550311088562}, {'label': 'amusement', 'score': 0.06380622088909149}, {'label': 'annoyance', 'score': 0.019853124395012856}, {'label': 'joy', 'score': 0.014134563505649567}, {'label': 'sadness', 'score': 0.00889497809112072}]
[{'label': 'neutral', 'score': 0.9217307567596436}, {'label': 'amusement', 'score': 0.03488495945930481}, {'label': 'annoyance', 'score': 0.012200191617012024}, {'label': 'joy', 'score': 0.00775392260402441}, {'label': 'sadness', 'score': 0.004655625205487013}]
[{'label': 'neutral', 'score': 0.9470507502555847}, {'label': 'amusement', 'score': 0.027286820113658905}, {'label': 'annoyance', 'score': 0.006265302188694477}, {'label': 'joy', 'score': 0.006167537998408079}, {'label': 'caring', 'score': 0.0023476104252040386}]
[{'label': 'neutral', 'score': 0.9324904084205627}, {'label': 'amusement', 'score': 0.035246554762125015}, {'label': 'joy', 'score': 0.008704805746674538}, {'label': 'annoyance', 'score': 0.006465328391641378}, {'label': 'caring', 'score': 0.00401704479008913}]
[{'label': 'neutral', 'score': 0.9566260576248169}, {'label': 'amusement', 'score': 0.00858200341463089}, {'label': 'caring', 'score': 0.007642913609743118}, {'label': 'annoyance', 'score': 0.006363524589687586}, {'label': 'sadness', 'score': 0.005374526139348745}]
[{'label': 'neutral', 'score': 0.9342450499534607}, {'label': 'caring', 'score': 0.014598093926906586}, {'label': 'sadness', 'score': 0.011422018520534039}, {'label': 'annoyance', 'score': 0.009410122409462929}, {'label': 'joy', 'score': 0.008312137797474861}]
[{'label': 'neutral', 'score': 0.9272745847702026}, {'label': 'sadness', 'score': 0.01680799387395382}, {'label': 'caring', 'score': 0.016390414908528328}, {'label': 'annoyance', 'score': 0.011603142134845257}, {'label': 'joy', 'score': 0.009125628508627415}]
[{'label': 'neutral', 'score': 0.9386898279190063}, {'label': 'sadness', 'score': 0.017648713663220406}, {'label': 'annoyance', 'score': 0.009451745077967644}, {'label': 'caring', 'score': 0.008468948304653168}, {'label': 'joy', 'score': 0.007712738122791052}]
[{'label': 'neutral', 'score': 0.9325974583625793}, {'label': 'annoyance', 'score': 0.018752023577690125}, {'label': 'sadness', 'score': 0.014783279038965702}, {'label': 'joy', 'score': 0.0053825294598937035}, {'label': 'amusement', 'score': 0.004692888353019953}]
[{'label': 'neutral', 'score': 0.8266721963882446}, {'label': 'annoyance', 'score': 0.08004559576511383}, {'label': 'amusement', 'score': 0.022161899134516716}, {'label': 'anger', 'score': 0.015118815004825592}, {'label': 'disgust', 'score': 0.012571162544190884}]
[{'label': 'neutral', 'score': 0.8265784382820129}, {'label': 'annoyance', 'score': 0.0794423297047615}, {'label': 'amusement', 'score': 0.03495243936777115}, {'label': 'anger', 'score': 0.01717420294880867}, {'label': 'disgust', 'score': 0.009852474555373192}]
[{'label': 'neutral', 'score': 0.8464429974555969}, {'label': 'annoyance', 'score': 0.07201416790485382}, {'label': 'amusement', 'score': 0.029445327818393707}, {'label': 'anger', 'score': 0.013987535610795021}, {'label': 'disgust', 'score': 0.008370676077902317}]
[{'label': 'neutral', 'score': 0.8893609642982483}, {'label': 'amusement', 'score': 0.03899145871400833}, {'label': 'annoyance', 'score': 0.03375043347477913}, {'label': 'joy', 'score': 0.01069641299545765}, {'label': 'anger', 'score': 0.0038100064266473055}]
[{'label': 'neutral', 'score': 0.9505727887153625}, {'label': 'annoyance', 'score': 0.012814839370548725}, {'label': 'joy', 'score': 0.008007514290511608}, {'label': 'amusement', 'score': 0.007342669181525707}, {'label': 'caring', 'score': 0.006192329805344343}]
[{'label': 'neutral', 'score': 0.9738945960998535}, {'label': 'annoyance', 'score': 0.010178654454648495}, {'label': 'caring', 'score': 0.0033512969966977835}, {'label': 'amusement', 'score': 0.0020905735436826944}, {'label': 'anger', 'score': 0.001207853085361421}]
[{'label': 'neutral', 'score': 0.958460807800293}, {'label': 'annoyance', 'score': 0.012324366718530655}, {'label': 'joy', 'score': 0.006016736850142479}, {'label': 'caring', 'score': 0.005667238496243954}, {'label': 'amusement', 'score': 0.00456216698512435}]
[{'label': 'neutral', 'score': 0.9455222487449646}, {'label': 'annoyance', 'score': 0.031597573310136795}, {'label': 'anger', 'score': 0.005765530280768871}, {'label': 'caring', 'score': 0.002903588581830263}, {'label': 'fear', 'score': 0.0019498076289892197}]
[{'label': 'neutral', 'score': 0.9498516321182251}, {'label': 'annoyance', 'score': 0.02899819053709507}, {'label': 'anger', 'score': 0.005295244976878166}, {'label': 'caring', 'score': 0.0025354570243507624}, {'label': 'amusement', 'score': 0.0019653537310659885}]
[{'label': 'neutral', 'score': 0.8445286154747009}, {'label': 'annoyance', 'score': 0.0846511721611023}, {'label': 'disgust', 'score': 0.01617538370192051}, {'label': 'anger', 'score': 0.014895005151629448}, {'label': 'amusement', 'score': 0.010872079990804195}]
[{'label': 'neutral', 'score': 0.7404995560646057}, {'label': 'annoyance', 'score': 0.14379233121871948}, {'label': 'anger', 'score': 0.027279159054160118}, {'label': 'amusement', 'score': 0.025814861059188843}, {'label': 'disgust', 'score': 0.025112949311733246}]
[{'label': 'neutral', 'score': 0.6928027868270874}, {'label': 'annoyance', 'score': 0.17164751887321472}, {'label': 'anger', 'score': 0.035340815782547}, {'label': 'disgust', 'score': 0.0312516875565052}, {'label': 'amusement', 'score': 0.027516920119524002}]
[{'label': 'neutral', 'score': 0.848067581653595}, {'label': 'annoyance', 'score': 0.0630645826458931}, {'label': 'amusement', 'score': 0.040445148944854736}, {'label': 'anger', 'score': 0.012745069339871407}, {'label': 'disgust', 'score': 0.007244804874062538}]
[{'label': 'neutral', 'score': 0.9111433625221252}, {'label': 'annoyance', 'score': 0.0391719788312912}, {'label': 'amusement', 'score': 0.016642296686768532}, {'label': 'anger', 'score': 0.008039151318371296}, {'label': 'disgust', 'score': 0.005040926858782768}]
[{'label': 'neutral', 'score': 0.8593438863754272}, {'label': 'annoyance', 'score': 0.057393573224544525}, {'label': 'amusement', 'score': 0.04253588616847992}, {'label': 'anger', 'score': 0.009863602928817272}, {'label': 'disgust', 'score': 0.005132744554430246}]
[{'label': 'neutral', 'score': 0.9270612001419067}, {'label': 'annoyance', 'score': 0.033808089792728424}, {'label': 'caring', 'score': 0.007211450953036547}, {'label': 'anger', 'score': 0.00643070787191391}, {'label': 'fear', 'score': 0.005023689474910498}]
[{'label': 'neutral', 'score': 0.8923076391220093}, {'label': 'annoyance', 'score': 0.05466708540916443}, {'label': 'anger', 'score': 0.006975498516112566}, {'label': 'fear', 'score': 0.006057875696569681}, {'label': 'amusement', 'score': 0.0057946452870965}]
[{'label': 'neutral', 'score': 0.8379007577896118}, {'label': 'annoyance', 'score': 0.07541956752538681}, {'label': 'disgust', 'score': 0.017889901995658875}, {'label': 'amusement', 'score': 0.016886424273252487}, {'label': 'anger', 'score': 0.010300105437636375}]
[{'label': 'neutral', 'score': 0.7354491353034973}, {'label': 'annoyance', 'score': 0.10639235377311707}, {'label': 'amusement', 'score': 0.049821894615888596}, {'label': 'disgust', 'score': 0.03966348245739937}, {'label': 'anger', 'score': 0.014317293651401997}]
[{'label': 'neutral', 'score': 0.7273865342140198}, {'label': 'annoyance', 'score': 0.11606808006763458}, {'label': 'disgust', 'score': 0.042531609535217285}, {'label': 'amusement', 'score': 0.04059552401304245}, {'label': 'anger', 'score': 0.016486911103129387}]
[{'label': 'neutral', 'score': 0.9486798644065857}, {'label': 'annoyance', 'score': 0.01378630567342043}, {'label': 'amusement', 'score': 0.010823181830346584}, {'label': 'joy', 'score': 0.00556545052677393}, {'label': 'realization', 'score': 0.004407636821269989}]
